Time (s),RPM
57.02,-348.0
57.07,-349.0
57.12,-351.0
57.17,-351.0
57.23,-352.0
57.27,-353.0
57.32,-354.0
57.37,-355.0
57.43,-356.0
57.48,-356.0
57.53,-356.0
57.58,-357.0
57.62,-358.0
57.69,-357.0
57.73,-359.0
57.78,-360.0
57.83,-361.0
57.89,-362.0
57.94,-362.0
57.99,-362.0
58.03,-362.0
58.09,-363.0
58.14,-365.0
58.19,-365.0
58.24,-367.0
58.28,-369.0
58.35,-368.0
58.4,-370.0
58.44,-371.0
58.49,-371.0
58.55,-373.0
58.6,-375.0
58.65,-376.0
58.7,-378.0
58.76,-380.0
58.81,-381.0
58.85,-381.0
58.9,-382.0
58.95,-383.0
59.01,-385.0
59.06,-386.0
59.11,-388.0
59.15,-389.0
59.22,-390.0
59.26,-391.0
59.31,-391.0
59.36,-392.0
59.42,-393.0
59.47,-395.0
59.52,-396.0
59.56,-396.0
59.61,-398.0
59.67,-398.0
59.72,-398.0
59.77,-398.0
59.82,-399.0
59.88,-399.0
59.93,-401.0
59.98,-402.0
60.02,-401.0
60.09,-401.0
60.13,-401.0
60.16,-400.0
60.23,-402.0
60.28,-402.0
60.33,-402.0
60.38,-404.0
60.44,-405.0
60.49,-404.0
60.54,-404.0
60.58,-404.0
60.65,-404.0
60.69,-405.0
60.74,-406.0
60.8,-407.0
60.84,-408.0
60.89,-409.0
60.94,-409.0
61.0,-409.0
61.05,-409.0
61.1,-411.0
61.14,-413.0
61.21,-415.0
61.25,-418.0
61.3,-419.0
61.35,-419.0
61.4,-421.0
61.46,-424.0
61.51,-427.0
61.55,-430.0
61.6,-434.0
61.66,-436.0
61.71,-438.0
61.76,-439.0
61.81,-442.0
61.87,-446.0
61.92,-448.0
61.96,-452.0
62.01,-454.0
62.06,-457.0
62.12,-458.0
62.17,-460.0
62.22,-463.0
62.27,-466.0
62.33,-470.0
62.38,-472.0
62.42,-472.0
62.47,-475.0
62.53,-477.0
62.58,-480.0
62.63,-483.0
62.68,-486.0
62.72,-489.0
62.78,-490.0
62.83,-492.0
62.88,-494.0
62.93,-497.0
62.99,-502.0
63.04,-505.0
63.09,-507.0
63.13,-508.0
63.2,-511.0
63.24,-514.0
63.29,-518.0
63.34,-520.0
63.39,-523.0
63.45,-523.0
63.5,-524.0
63.54,-528.0
63.59,-529.0
63.66,-533.0
63.7,-533.0
63.75,-535.0
63.8,-535.0
63.84,-538.0
63.91,-540.0
63.95,-542.0
64.0,-543.0
64.05,-544.0
64.11,-545.0
64.16,-546.0
64.21,-550.0
64.26,-550.0
64.3,-552.0
64.37,-551.0
64.41,-553.0
64.46,-554.0
64.51,-557.0
64.57,-557.0
64.62,-559.0
64.67,-558.0
64.71,-560.0
64.78,-561.0
64.83,-562.0
64.87,-562.0
64.92,-562.0
64.97,-563.0
65.03,-564.0
65.08,-566.0
65.12,-568.0
65.17,-569.0
65.24,-568.0
65.28,-571.0
65.33,-571.0
65.38,-574.0
65.42,-574.0
65.49,-575.0
65.53,-575.0
65.58,-577.0
65.63,-576.0
65.69,-575.0
65.74,-576.0
65.79,-576.0
65.84,-575.0
65.88,-576.0
65.95,-575.0
65.99,-576.0
66.04,-572.0
66.09,-573.0
66.14,-571.0
66.19,-571.0
66.25,-570.0
66.3,-570.0
66.35,-569.0
66.4,-567.0
66.46,-567.0
66.51,-566.0
66.55,-566.0
66.6,-565.0
66.66,-560.0
66.71,-545.0
66.76,-547.0
66.81,-547.0
66.85,-545.0
66.92,-547.0
66.97,-547.0
67.01,-543.0
67.06,-537.0
67.12,-535.0
67.17,-536.0
67.22,-555.0
67.26,-539.0
67.31,-537.0
67.37,-538.0
67.41,-535.0
67.48,-533.0
67.53,-532.0
67.57,-529.0
67.62,-528.0
67.68,-527.0
67.73,-526.0
67.78,-526.0
67.83,-525.0
67.89,-523.0
67.94,-522.0
67.98,-522.0
68.03,-520.0
68.08,-518.0
68.14,-519.0
68.19,-516.0
68.24,-517.0
68.28,-514.0
68.35,-514.0
68.39,-513.0
68.44,-513.0
68.49,-511.0
68.54,-510.0
68.6,-510.0
68.65,-509.0
68.69,-510.0
68.74,-509.0
68.81,-509.0
68.85,-506.0
68.9,-506.0
68.95,-506.0
68.99,-503.0
69.06,-505.0
69.11,-503.0
69.15,-496.0
69.2,-481.0
69.26,-487.0
69.31,-486.0
69.36,-486.0
69.41,-484.0
69.47,-484.0
69.52,-483.0
69.56,-482.0
69.61,-479.0
69.66,-478.0
69.71,-476.0
69.76,-474.0
69.82,-472.0
69.87,-470.0
69.92,-469.0
69.97,-466.0
70.03,-464.0
70.08,-463.0
70.12,-462.0
70.17,-464.0
70.23,-459.0
70.28,-453.0
70.32,-448.0
70.38,-446.0
70.43,-444.0
70.48,-439.0
70.53,-439.0
70.59,-435.0
70.64,-441.0
70.68,-443.0
70.73,-436.0
70.79,-436.0
70.84,-435.0
70.89,-434.0
70.94,-431.0
70.98,-431.0
71.05,-429.0
71.09,-428.0
71.14,-429.0
71.19,-428.0
71.25,-428.0
71.3,-429.0
71.35,-427.0
71.39,-427.0
71.46,-428.0
71.5,-427.0
71.55,-429.0
71.6,-429.0
71.65,-429.0
71.71,-429.0
71.76,-428.0
71.81,-428.0
71.85,-429.0
71.92,-428.0
71.96,-429.0
72.01,-430.0
72.06,-430.0
72.12,-431.0
72.17,-429.0
72.22,-430.0
72.26,-430.0
72.31,-431.0
72.37,-432.0
72.42,-433.0
72.47,-433.0
72.52,-433.0
72.58,-433.0
72.63,-434.0
72.67,-434.0
72.72,-434.0
72.78,-435.0
72.83,-436.0
72.88,-434.0
72.93,-434.0
72.97,-433.0
73.04,-432.0
73.08,-433.0
73.13,-434.0
73.18,-434.0
73.24,-435.0
73.29,-433.0
73.34,-433.0
73.38,-433.0
73.43,-433.0
73.5,-435.0
73.54,-435.0
73.59,-435.0
73.64,-435.0
73.7,-434.0
73.75,-434.0
73.8,-434.0
73.84,-434.0
73.89,-436.0
73.95,-436.0
74.0,-435.0
74.05,-435.0
74.1,-433.0
74.16,-433.0
74.21,-434.0
74.25,-434.0
74.3,-434.0
74.36,-434.0
74.41,-433.0
74.46,-431.0
74.51,-430.0
74.55,-430.0
74.62,-430.0
74.67,-430.0
74.71,-430.0
74.76,-427.0
74.82,-416.0
74.87,-406.0
74.92,-436.0
74.96,-428.0
75.03,-432.0
75.08,-428.0
75.12,-421.0
75.17,-425.0
75.22,-430.0
75.28,-429.0
75.33,-425.0
75.38,-411.0
75.42,-414.0
75.49,-444.0
75.53,-424.0
75.58,-413.0
75.63,-416.0
75.69,-438.0
75.74,-429.0
75.78,-431.0
75.83,-427.0
75.88,-428.0
75.94,-426.0
75.99,-426.0
76.04,-427.0
76.09,-427.0
76.15,-427.0
76.2,-428.0
76.24,-428.0
76.29,-428.0
76.35,-428.0
76.4,-428.0
76.45,-429.0
76.5,-429.0
76.54,-430.0
76.61,-431.0
76.66,-431.0
76.7,-431.0
76.75,-430.0
76.81,-430.0
76.86,-431.0
76.91,-430.0
76.95,-431.0
77.0,-432.0
77.07,-430.0
77.11,-431.0
77.16,-430.0
77.21,-430.0
77.27,-430.0
77.32,-430.0
77.37,-430.0
77.41,-431.0
77.46,-429.0
77.52,-428.0
77.57,-428.0
77.62,-427.0
77.67,-428.0
77.73,-429.0
77.78,-428.0
77.83,-428.0
77.87,-427.0
77.94,-426.0
77.98,-426.0
78.03,-425.0
78.08,-426.0
78.12,-426.0
78.19,-425.0
78.24,-425.0
78.28,-424.0
78.33,-423.0
78.39,-423.0
78.44,-424.0
78.49,-423.0
78.53,-424.0
78.6,-420.0
78.65,-407.0
78.69,-399.0
78.74,-413.0
78.79,-411.0
78.85,-405.0
78.9,-407.0
78.94,-405.0
78.99,-400.0
79.06,-393.0
79.1,-389.0
79.15,-390.0
79.2,-386.0
79.26,-384.0
79.31,-381.0
79.36,-377.0
79.4,-374.0
79.45,-372.0
79.51,-369.0
79.56,-366.0
79.61,-362.0
79.66,-360.0
79.72,-356.0
79.77,-353.0
79.81,-350.0
79.86,-347.0
79.92,-344.0
79.97,-342.0
80.02,-340.0
80.06,-336.0
80.11,-332.0
80.17,-330.0
80.22,-327.0
80.27,-324.0
80.33,-320.0
80.38,-319.0
80.43,-316.0
80.47,-313.0
80.54,-311.0
80.58,-308.0
80.63,-304.0
80.68,-301.0
80.74,-299.0
80.79,-296.0
80.83,-292.0
80.88,-289.0
80.94,-287.0
80.99,-286.0
81.03,-282.0
81.1,-279.0
81.14,-277.0
81.19,-274.0
81.24,-272.0
81.3,-268.0
81.34,-266.0
81.39,-263.0
81.45,-261.0
81.5,-257.0
81.55,-254.0
81.59,-250.0
81.66,-247.0
81.7,-243.0
81.75,-237.0
81.81,-232.0
81.85,-226.0
81.9,-221.0
81.96,-217.0
82.01,-212.0
82.05,-208.0
82.11,-204.0
82.16,-200.0
82.21,-197.0
82.27,-195.0
82.31,-192.0
82.36,-189.0
82.42,-187.0
82.47,-184.0
82.51,-182.0
82.57,-179.0
82.62,-183.0
82.66,-187.0
82.73,-182.0
82.77,-179.0
82.82,-180.0
82.88,-180.0
82.93,-182.0
82.97,-183.0
83.03,-185.0
83.08,-189.0
83.13,-194.0
83.17,-198.0
83.23,-204.0
83.28,-209.0
83.33,-215.0
83.39,-221.0
83.44,-228.0
83.48,-235.0
83.53,-241.0
83.59,-248.0
83.64,-257.0
83.69,-265.0
83.73,-273.0
83.8,-282.0
83.84,-290.0
83.89,-299.0
83.94,-306.0
84.0,-314.0
