Time (s),MC Temp A,MC Temp B,MC Temp C
1672.15,37.1,37.5,37.3
1673.15,37.1,37.5,37.3
1674.1,37.1,37.4,37.3
1675.1,37.1,37.4,37.3
1676.1,37.1,37.4,37.3
1677.05,37.1,37.5,37.3
1678.05,37.1,37.4,37.3
1679.05,37.1,37.4,37.3
1680.0,37.1,37.4,37.3
1681.0,37.0,37.4,37.3
1682.0,37.0,37.4,37.3
1682.95,37.0,37.4,37.3
1683.95,37.1,37.4,37.3
1684.95,37.0,37.4,37.3
1685.9,37.0,37.3,37.3
1686.9,37.0,37.3,37.3
1687.85,37.0,37.3,37.3
1688.85,37.0,37.3,37.3
1689.85,37.0,37.4,37.2
1690.8,37.0,37.3,37.2
1691.8,37.0,37.3,37.3
1692.8,37.0,37.3,37.2
1693.75,37.0,37.3,37.2
1694.75,37.0,37.3,37.3
1695.75,37.0,37.3,37.2
1696.7,37.0,37.3,37.2
1697.7,37.0,37.3,37.3
1698.65,37.0,37.3,37.2
1699.65,37.0,37.3,37.2
1700.65,37.0,37.3,37.2
1701.6,37.0,37.3,37.2
1702.6,37.0,37.3,37.2
1703.6,37.0,37.3,37.2
1704.55,37.0,37.3,37.3
1705.55,36.9,37.3,37.2
1706.55,37.0,37.3,37.2
1707.5,37.0,37.3,37.2
1708.5,36.9,37.3,37.2
1709.5,36.9,37.3,37.2
1710.45,36.9,37.3,37.1
1711.45,36.9,37.2,37.2
1712.4,36.9,37.2,37.1
1713.4,36.9,37.2,37.1
1714.4,36.9,37.3,37.1
1715.35,36.9,37.2,37.1
1716.35,36.9,37.2,37.1
1717.35,36.9,37.2,37.1
1718.3,36.9,37.2,37.1
1719.3,36.9,37.3,37.1
1720.3,36.9,37.2,37.1
1721.25,36.9,37.2,37.1
1722.25,36.9,37.2,37.1
1723.2,36.9,37.2,37.1
1724.2,36.9,37.2,37.1
1725.2,36.9,37.2,37.1
1726.15,36.9,37.3,37.1
1727.15,36.9,37.2,37.1
1728.15,36.9,37.2,37.1
1729.1,36.8,37.2,37.1
1730.1,36.9,37.2,37.1
1731.1,36.9,37.2,37.1
1732.05,36.9,37.2,37.1
1733.05,36.8,37.2,37.1
1734.0,36.8,37.2,37.1
1735.0,36.8,37.2,37.1
1736.0,36.8,37.2,37.1
1736.95,36.8,37.2,37.2
1737.95,36.9,37.2,37.1
1738.95,36.8,37.2,37.1
1739.9,36.8,37.2,37.2
1740.9,36.9,37.2,37.2
1741.9,36.9,37.2,37.2
1742.85,36.9,37.2,37.2
1743.85,36.8,37.2,37.2
1744.8,36.8,37.2,37.2
1745.8,36.9,37.2,37.2
1746.8,36.8,37.2,37.2
1747.75,36.8,37.2,37.2
1748.75,36.9,37.2,37.2
1749.75,36.8,37.2,37.2
1750.7,36.9,37.2,37.1
1751.7,36.8,37.2,37.2
1752.7,36.8,37.2,37.1
1753.65,36.8,37.2,37.2
1754.65,36.8,37.2,37.2
1755.6,36.8,37.2,37.2
1756.6,36.8,37.2,37.2
1757.6,36.8,37.2,37.2
1758.55,36.8,37.3,37.1
1759.55,36.8,37.2,37.2
1760.55,36.8,37.2,37.1
1761.5,36.8,37.2,37.2
1762.5,36.8,37.2,37.1
1763.5,36.8,37.2,37.2
1764.45,36.9,37.3,37.3
1765.45,37.0,37.3,37.3
1766.4,37.1,37.3,37.3
1767.4,37.6,37.7,37.4
1768.4,37.9,38.2,37.9
1769.35,37.8,38.2,38.0
1770.35,37.6,37.9,38.2
1771.35,37.6,38.1,38.2
1772.3,39.7,40.3,40.2
1773.3,41.7,42.5,42.6
1774.3,42.1,43.2,43.9
1775.25,39.5,40.7,41.8
1776.25,38.5,39.2,40.0
1777.2,38.2,38.7,39.1
1778.2,38.4,38.8,39.0
1779.2,38.4,39.0,39.2
1780.15,38.3,38.9,39.0
1781.15,38.0,38.5,38.7
1782.15,37.9,38.3,38.4
1783.1,37.9,38.3,38.3
1784.1,37.9,38.3,38.3
1785.1,37.9,38.3,38.2
1786.05,37.9,38.3,38.2
1787.05,38.6,39.0,38.9
1788.05,38.6,39.1,39.2
1789.0,38.3,38.8,39.0
1790.0,38.5,38.9,39.0
1790.95,38.6,39.1,39.3
1791.95,38.2,38.8,39.0
1792.95,37.9,38.4,38.5
1793.9,37.6,38.1,38.2
1794.9,37.5,37.9,37.9
1795.9,37.4,37.8,37.8
1796.85,37.4,37.7,37.7
1797.85,37.4,37.6,37.6
1798.85,37.3,37.7,37.6
1799.8,37.4,37.7,37.6
1800.8,37.5,37.7,37.6
1801.75,37.5,37.8,37.6
1802.75,37.6,37.8,37.7
1803.75,37.6,37.9,37.7
1804.7,37.6,37.9,37.7
1805.7,37.6,37.9,37.7
1806.7,37.6,37.9,37.7
1807.65,37.5,37.9,37.7
1808.65,37.6,37.9,37.7
1809.65,37.6,37.8,37.7
1810.6,37.6,37.9,37.6
1811.6,37.6,37.9,37.7
1812.6,37.6,37.9,37.8
1813.55,37.6,37.9,37.8
1814.55,37.7,37.9,37.9
1815.5,38.5,38.8,38.7
1816.5,39.1,39.6,39.5
1817.5,39.0,39.6,39.7
1818.45,39.0,39.7,39.7
1819.45,38.6,39.2,39.4
1820.45,38.1,38.6,38.8
1821.4,37.9,38.2,38.4
1822.4,37.7,38.1,38.1
1823.4,37.6,37.9,37.9
1824.35,37.6,37.9,37.8
1825.35,37.5,37.9,37.8
1826.3,37.5,37.8,37.8
1827.3,37.6,37.9,37.8
1828.3,37.6,37.9,37.8
1829.25,37.7,37.9,37.9
1830.25,37.7,38.0,37.9
1831.25,37.7,38.0,37.9
1832.2,37.7,38.0,37.9
1833.2,37.7,38.0,37.9
1834.2,37.7,38.0,37.9
1835.15,37.6,38.0,37.9
1836.15,37.6,38.0,37.9
1837.1,37.6,37.9,37.9
1838.1,37.7,37.9,37.9
1839.1,37.7,38.0,37.9
1840.05,37.7,38.1,37.9
1841.05,37.7,38.0,37.9
1842.05,37.6,37.9,37.9
1843.0,37.6,37.9,37.8
1844.0,37.6,37.9,37.7
1845.0,37.6,37.9,37.7
1845.95,37.6,37.9,37.7
1846.95,37.6,37.9,37.7
1847.9,37.6,37.9,37.7
1848.9,37.6,37.9,37.7
1849.9,37.6,37.9,37.7
1850.85,37.5,37.9,37.7
1851.85,37.6,37.9,37.7
1852.85,37.6,37.9,37.7
1853.8,37.6,37.9,37.6
1854.8,37.5,37.9,37.7
1855.8,37.5,37.8,37.6
1856.75,37.5,37.8,37.6
1857.75,37.5,37.8,37.6
1858.7,37.5,37.8,37.6
1859.7,37.5,37.8,37.6
1860.7,37.5,37.8,37.6
1861.65,37.5,37.8,37.6
1862.65,37.5,37.8,37.6
1863.65,37.4,37.8,37.6
1864.6,37.4,37.8,37.6
1865.6,37.5,37.8,37.6
1866.6,37.4,37.8,37.6
1867.55,37.4,37.8,37.6
1868.55,37.4,37.8,37.6
1869.5,37.4,37.7,37.6
1870.5,37.3,37.7,37.6
1871.5,37.4,37.7,37.6
1872.45,37.3,37.6,37.6
1873.45,37.3,37.6,37.6
1874.45,37.3,37.6,37.6
1875.4,37.3,37.6,37.6
1876.4,37.3,37.6,37.5
1877.4,37.3,37.6,37.5
1878.35,37.3,37.6,37.6
1879.35,37.3,37.6,37.5
1880.3,37.3,37.6,37.5
1881.3,37.3,37.6,37.5
1882.3,37.3,37.6,37.5
1883.25,37.3,37.6,37.5
1884.25,37.3,37.6,37.5
1885.25,37.3,37.6,37.5
1886.2,37.3,37.6,37.5
1887.2,37.3,37.6,37.5
1888.2,37.3,37.6,37.5
1889.15,37.3,37.6,37.5
1890.15,37.3,37.6,37.5
1891.15,37.3,37.6,37.5
1892.1,37.3,37.6,37.5
1893.1,37.3,37.6,37.4
1894.05,37.3,37.6,37.5
1895.05,37.3,37.6,37.5
1896.05,37.3,37.6,37.4
1897.0,37.3,37.6,37.4
1898.0,37.3,37.6,37.4
1899.0,37.3,37.6,37.4
1899.95,37.3,37.6,37.4
1900.95,37.3,37.6,37.4
1901.95,37.3,37.6,37.4
1902.9,37.3,37.5,37.4
1903.9,37.2,37.6,37.4
1904.85,37.3,37.6,37.4
1905.85,37.3,37.6,37.4
1906.85,37.3,37.6,37.4
1907.8,37.3,37.6,37.4
1908.8,37.3,37.6,37.4
1909.8,37.3,37.6,37.4
1910.75,37.2,37.6,37.4
1911.75,37.2,37.5,37.4
1912.75,37.2,37.6,37.4
1913.7,37.2,37.6,37.4
1914.7,37.2,37.5,37.4
1915.65,37.2,37.5,37.3
1916.65,37.2,37.5,37.4
1917.65,37.2,37.5,37.3
1918.6,37.2,37.5,37.3
1919.6,37.2,37.5,37.3
1920.6,37.2,37.5,37.3
1921.55,37.2,37.5,37.3
1922.55,37.2,37.5,37.3
1923.55,37.2,37.5,37.3
1924.5,37.2,37.5,37.3
1925.5,37.2,37.5,37.3
1926.45,37.2,37.5,37.3
1927.45,37.2,37.5,37.3
1928.45,37.2,37.5,37.3
1929.4,37.2,37.5,37.3
1930.4,37.2,37.5,37.3
1931.4,37.2,37.5,37.3
1932.35,37.2,37.5,37.3
1933.35,37.2,37.5,37.3
1934.35,37.2,37.4,37.3
1935.3,37.2,37.4,37.3
1936.3,37.2,37.5,37.3
1937.25,37.2,37.5,37.3
1938.25,37.4,37.6,37.3
1939.25,37.5,37.6,37.3
1940.2,37.4,37.6,37.4
1941.2,37.4,37.6,37.4
1942.2,37.4,37.6,37.4
1943.15,37.4,37.6,37.4
1944.15,37.4,37.6,37.4
1945.15,37.4,37.6,37.4
1946.1,37.3,37.6,37.4
1947.1,37.3,37.6,37.4
1948.05,37.3,37.6,37.3
1949.05,37.3,37.6,37.4
1950.05,37.3,37.6,37.3
1951.0,37.3,37.6,37.3
1952.0,37.3,37.6,37.3
1953.0,37.3,37.6,37.3
1953.95,37.3,37.6,37.4
1954.95,37.3,37.6,37.3
1955.95,37.3,37.6,37.3
1956.9,37.3,37.6,37.3
1957.9,37.3,37.6,37.4
1958.85,37.3,37.6,37.3
1959.85,37.3,37.6,37.3
1960.85,37.3,37.6,37.3
1961.8,37.3,37.6,37.3
1962.8,37.3,37.6,37.3
1963.8,37.3,37.6,37.3
1964.75,37.3,37.6,37.3
1965.75,37.3,37.5,37.3
1966.75,37.3,37.5,37.3
1967.7,37.3,37.5,37.3
1968.7,37.3,37.5,37.3
1969.7,37.2,37.5,37.3
1970.65,37.3,37.5,37.3
1971.65,37.2,37.5,37.3
1972.6,37.3,37.5,37.3
1973.6,37.2,37.5,37.3
1974.6,37.2,37.5,37.3
1975.55,37.2,37.5,37.3
1976.55,37.2,37.5,37.3
1977.55,37.2,37.5,37.3
1978.5,37.2,37.5,37.3
1979.5,37.2,37.5,37.3
1980.5,37.2,37.5,37.3
1981.45,37.2,37.4,37.3
1982.45,37.2,37.5,37.3
1983.4,37.2,37.5,37.3
1984.4,37.2,37.4,37.3
1985.4,37.2,37.4,37.3
1986.35,37.2,37.4,37.3
1987.35,37.2,37.4,37.3
1988.35,37.2,37.4,37.3
1989.3,37.1,37.5,37.3
1990.3,37.2,37.4,37.3
1991.3,37.1,37.5,37.3
1992.25,37.2,37.4,37.3
1993.25,37.1,37.4,37.3
1994.2,37.1,37.5,37.3
1995.2,37.1,37.4,37.3
1996.2,37.1,37.4,37.2
1997.15,37.1,37.4,37.3
1998.15,37.1,37.4,37.2
1999.15,37.1,37.4,37.3
2000.1,37.1,37.4,37.3
2001.1,37.1,37.4,37.3
2002.1,37.1,37.4,37.2
2003.05,37.1,37.4,37.2
2004.05,37.1,37.4,37.3
2005.0,37.1,37.4,37.2
2006.0,37.1,37.4,37.2
2007.0,37.1,37.4,37.2
2007.95,37.1,37.4,37.2
2008.95,37.1,37.4,37.2
2009.95,37.1,37.4,37.2
2010.9,37.1,37.4,37.2
2011.9,37.1,37.3,37.2
2012.9,37.1,37.3,37.2
2013.85,37.1,37.4,37.2
2014.85,37.0,37.4,37.2
2015.8,37.1,37.3,37.2
2016.8,37.1,37.3,37.2
2017.8,37.1,37.3,37.2
2018.75,37.1,37.4,37.2
2019.75,37.1,37.3,37.2
2020.75,37.0,37.3,37.2
2021.7,37.0,37.3,37.2
2022.7,37.1,37.3,37.2
2023.7,37.0,37.3,37.2
2024.65,37.1,37.3,37.2
2025.65,37.1,37.3,37.2
2026.6,37.0,37.3,37.1
2027.6,37.1,37.3,37.2
2028.6,37.0,37.3,37.2
2029.55,37.1,37.3,37.1
2030.55,37.0,37.3,37.2
2031.55,37.0,37.3,37.2
2032.5,37.1,37.3,37.2
2033.5,37.0,37.3,37.2
2034.5,37.0,37.3,37.2
2035.45,37.0,37.3,37.2
2036.45,37.0,37.3,37.2
2037.4,37.0,37.3,37.1
2038.4,37.0,37.3,37.1
2039.4,37.0,37.3,37.1
2040.35,37.0,37.3,37.1
2041.35,37.0,37.3,37.1
2042.35,37.0,37.3,37.1
2043.3,37.1,37.3,37.1
2044.3,37.0,37.3,37.1
2045.3,37.0,37.3,37.1
2046.25,37.0,37.3,37.1
2047.25,37.0,37.3,37.1
2048.25,37.0,37.3,37.1
2049.2,37.0,37.3,37.1
2050.2,37.0,37.3,37.1
2051.15,37.0,37.3,37.1
2052.15,37.0,37.3,37.1
2053.15,37.0,37.3,37.1
2054.1,37.0,37.3,37.1
2055.1,37.1,37.3,37.1
2056.1,37.0,37.3,37.1
2057.05,37.0,37.3,37.1
2058.05,37.0,37.3,37.1
2059.05,37.0,37.3,37.1
2060.0,37.0,37.3,37.1
2061.0,37.0,37.3,37.1
2061.95,37.0,37.3,37.1
2062.95,37.0,37.3,37.1
2063.95,37.0,37.3,37.1
2064.9,37.0,37.3,37.1
2065.9,37.0,37.3,37.1
2066.9,37.0,37.3,37.1
2067.85,37.0,37.3,37.1
2068.85,37.0,37.3,37.1
2069.85,37.0,37.3,37.1
2070.8,37.0,37.3,37.1
2071.8,37.1,37.3,37.1
2072.75,37.0,37.3,37.1
2073.75,37.0,37.3,37.1
2074.75,37.0,37.3,37.1
2075.7,37.0,37.3,37.1
2076.7,37.0,37.3,37.1
2077.7,37.0,37.3,37.1
2078.65,37.0,37.3,37.1
2079.65,37.0,37.3,37.1
2080.65,37.0,37.3,37.1
2081.6,37.0,37.3,37.1
2082.6,37.0,37.3,37.1
2083.55,37.0,37.3,37.1
2084.55,37.0,37.3,37.0
2085.55,37.0,37.3,37.1
2086.5,37.0,37.3,37.1
2087.5,37.0,37.3,37.1
2088.5,37.0,37.3,37.0
2089.45,37.0,37.3,37.1
2090.45,37.0,37.3,37.1
2091.45,37.0,37.3,37.1
2092.4,37.0,37.2,37.1
2093.4,37.0,37.3,37.0
2094.35,37.0,37.2,37.1
2095.35,37.0,37.2,37.1
2096.35,37.0,37.3,37.0
2097.3,37.0,37.3,37.0
2098.3,37.0,37.3,37.0
2099.3,37.0,37.2,37.0
2100.25,37.0,37.3,37.1
2101.25,36.9,37.3,37.1
2102.25,37.0,37.3,37.0
2103.2,36.9,37.2,37.1
2104.2,37.0,37.3,37.0
2105.15,36.9,37.2,37.1
2106.15,36.9,37.2,37.0
2107.15,37.0,37.2,37.1
2108.1,36.9,37.2,37.0
2109.1,36.9,37.2,37.1
2110.1,37.0,37.2,37.0
2111.05,36.9,37.3,37.0
2112.05,36.9,37.3,37.1
2113.05,36.9,37.2,37.0
2114.0,37.0,37.2,37.0
2115.0,36.9,37.2,37.0
2116.0,36.9,37.2,37.0
2116.95,36.9,37.2,37.1
2117.95,36.9,37.2,37.0
2118.9,36.9,37.2,37.0
2119.9,36.9,37.2,37.0
2120.9,36.9,37.2,37.0
2121.85,36.9,37.2,37.0
2122.85,36.9,37.2,37.0
2123.85,36.9,37.2,37.1
2124.8,36.9,37.2,37.0
2125.8,36.9,37.2,37.0
2126.8,36.9,37.2,37.0
2127.75,36.9,37.2,37.0
2128.75,36.9,37.2,37.0
2129.7,36.9,37.2,37.0
2130.7,36.9,37.2,37.0
2131.7,36.9,37.2,37.0
2132.65,36.9,37.2,37.0
2133.65,36.9,37.2,37.0
2134.65,36.9,37.2,37.0
2135.6,36.9,37.2,37.0
2136.6,36.9,37.2,37.0
2137.6,36.9,37.2,37.0
2138.55,36.9,37.2,37.0
2139.55,36.9,37.2,37.0
2140.5,37.0,37.2,37.0
2141.5,37.1,37.3,37.2
2142.5,37.1,37.4,37.3
2143.45,37.4,37.6,37.3
2144.45,37.5,37.8,37.7
2145.45,37.3,37.7,37.9
2146.4,36.7,37.3,37.7
2147.4,36.2,36.8,37.4
2148.4,35.8,36.3,36.9
2149.35,35.8,36.2,36.5
2150.35,36.1,36.4,36.5
2151.3,36.5,36.8,36.8
2152.3,36.6,37.0,36.8
2153.3,36.6,36.9,37.0
2154.25,36.6,36.9,36.8
2155.25,36.5,36.8,36.8
2156.25,36.5,36.8,36.8
2157.2,36.3,36.7,36.7
2158.2,36.3,36.6,36.6
2159.2,36.2,36.5,36.5
2160.15,36.2,36.5,36.5
2161.15,36.2,36.5,36.5
2162.1,36.2,36.5,36.4
2163.1,36.2,36.5,36.4
2164.1,36.2,36.5,36.5
2165.05,36.3,36.5,36.5
2166.05,36.3,36.6,36.5
2167.05,37.1,37.5,37.3
2168.0,37.6,38.0,38.0
2169.0,38.0,38.4,38.4
2170.0,38.2,38.8,38.9
2170.95,38.2,38.8,39.0
2171.95,37.4,37.9,38.3
2172.9,36.9,37.4,37.7
2173.9,36.7,37.1,37.3
2174.9,36.5,37.0,37.1
2175.85,36.5,36.9,36.9
2176.85,36.5,36.9,36.9
2177.85,36.5,36.8,36.8
2178.8,36.5,36.8,36.8
2179.8,36.5,36.8,36.8
2180.8,36.5,36.8,36.8
2181.75,36.5,36.8,36.7
2182.75,36.5,36.8,36.7
2183.7,36.5,36.8,36.7
2184.7,36.5,36.8,36.7
2185.7,36.5,36.8,36.7
2186.65,36.5,36.8,36.7
2187.65,36.5,36.8,36.7
2188.65,36.5,36.8,36.7
2189.6,36.5,36.8,36.7
2190.6,36.5,36.8,36.7
2191.6,36.5,36.8,36.7
2192.55,36.5,36.8,36.7
2193.55,36.5,36.8,36.7
2194.55,36.5,36.8,36.7
2195.5,36.5,36.8,36.8
2196.5,36.5,36.8,36.7
2197.45,36.5,36.8,36.7
2198.45,36.5,36.8,36.7
2199.45,36.5,36.8,36.7
2200.4,36.5,36.8,36.7
2201.4,36.6,36.9,36.8
2202.4,36.6,37.1,36.9
2203.35,37.3,37.6,37.5
2204.35,37.6,38.1,38.0
2205.35,37.7,38.1,38.2
2206.3,37.5,37.9,38.1
2207.3,37.1,37.6,37.7
2208.25,36.8,37.2,37.3
2209.25,36.8,37.0,37.1
2210.25,36.7,37.0,37.0
2211.2,36.6,36.9,36.8
2212.2,36.6,36.9,36.8
2213.2,36.6,36.9,36.8
2214.15,36.6,36.9,36.8
2215.15,36.6,36.9,36.8
2216.15,36.6,36.9,36.8
2217.1,36.6,36.9,36.8
2218.1,36.6,36.9,36.8
2219.05,36.6,36.9,36.8
2220.05,36.6,36.9,36.8
2221.05,36.6,36.9,36.8
2222.0,36.6,36.9,36.8
2223.0,36.6,36.9,36.8
2224.0,36.6,36.9,36.8
2224.95,36.6,36.9,36.8
2225.95,36.6,36.9,36.8
2226.95,36.6,36.9,36.8
2227.9,36.6,37.0,36.8
2228.9,36.6,36.9,36.8
2229.85,36.6,36.9,36.8
2230.85,36.6,36.9,36.8
2231.85,36.6,36.9,36.8
2232.8,36.6,36.9,36.8
2233.8,36.6,36.9,36.8
2234.8,36.6,36.9,36.9
2235.75,36.6,36.9,36.8
2236.75,36.6,36.9,36.8
2237.75,36.6,36.9,36.8
2238.7,36.6,36.9,36.8
2239.7,36.6,36.9,36.8
2240.65,36.6,36.9,36.9
2241.65,36.6,37.0,36.8
2242.65,36.6,37.0,36.8
2243.6,36.8,37.1,37.0
2244.6,36.7,37.0,37.0
2245.6,36.8,37.1,37.0
2246.55,36.9,37.2,37.0
2247.55,36.9,37.2,37.0
2248.55,36.8,37.2,37.1
2249.5,36.7,37.1,37.1
2250.5,36.7,37.0,37.0
2251.45,36.7,37.0,37.0
2252.45,36.7,37.0,37.0
2253.45,36.7,37.0,36.9
2254.4,37.1,37.3,37.2
2255.4,39.6,39.9,39.7
2256.4,40.9,41.7,41.7
2257.35,41.6,42.7,43.2
2258.35,39.4,40.4,41.5
2259.35,38.1,38.8,39.7
2260.3,37.7,38.2,38.7
2261.3,37.5,37.9,38.2
2262.25,37.6,38.0,38.2
2263.25,38.1,38.5,38.7
2264.25,37.7,38.2,38.4
2265.2,37.5,37.9,38.1
2266.2,37.5,37.9,37.9
2267.2,37.5,37.9,37.9
2268.15,37.4,37.8,37.8
2269.15,37.6,38.0,38.0
2270.15,38.1,38.5,38.6
2271.1,37.7,38.2,38.3
2272.1,37.4,37.9,38.0
2273.1,38.0,38.4,38.4
2274.05,38.4,38.9,39.0
2275.05,38.6,39.1,39.3
2276.0,37.9,38.4,38.7
2277.0,37.5,38.0,38.2
2278.0,37.3,37.8,37.9
2278.95,37.1,37.5,37.6
2279.95,37.0,37.4,37.5
2280.95,37.0,37.4,37.4
2281.9,37.0,37.4,37.4
2282.9,37.0,37.3,37.3
2283.9,37.0,37.3,37.3
2284.85,37.0,37.4,37.3
2285.85,37.0,37.3,37.3
2286.8,37.0,37.3,37.3
2287.8,37.0,37.3,37.3
2288.8,37.0,37.3,37.3
2289.75,37.0,37.3,37.3
2290.75,37.0,37.3,37.3
2291.75,37.0,37.3,37.3
2292.7,37.0,37.3,37.3
2293.7,37.0,37.3,37.3
2294.7,37.0,37.3,37.3
2295.65,37.0,37.3,37.2
2296.65,37.0,37.3,37.3
2297.6,36.9,37.3,37.2
2298.6,36.9,37.3,37.2
2299.6,36.9,37.3,37.2
2300.55,36.9,37.3,37.2
2301.55,37.0,37.3,37.2
2302.55,36.9,37.3,37.2
2303.5,36.9,37.3,37.2
2304.5,36.9,37.3,37.2
2305.5,36.9,37.3,37.2
2306.45,36.9,37.3,37.2
2307.45,36.9,37.3,37.2
2308.4,36.9,37.3,37.2
2309.4,36.9,37.3,37.2
2310.4,36.9,37.3,37.1
2311.35,36.9,37.3,37.2
2312.35,36.9,37.3,37.1
2313.35,36.9,37.3,37.1
2314.3,36.9,37.3,37.1
2315.3,36.9,37.3,37.1
2316.3,36.9,37.3,37.1
2317.25,36.8,37.3,37.1
2318.25,36.9,37.3,37.1
2319.2,36.9,37.2,37.1
2320.2,36.8,37.3,37.1
2321.2,36.9,37.3,37.1
2322.15,36.9,37.3,37.1
2323.15,36.9,37.3,37.1
2324.15,36.9,37.3,37.1
2325.1,36.8,37.2,37.1
2326.1,36.8,37.2,37.1
2327.1,36.9,37.2,37.1
2328.05,36.8,37.2,37.1
2329.05,36.9,37.2,37.1
2330.0,36.8,37.2,37.1
2331.0,36.8,37.2,37.1
2332.0,36.8,37.2,37.1
2332.95,36.8,37.2,37.1
2333.95,36.9,37.2,37.0
2334.95,36.8,37.2,37.1
2335.9,36.8,37.2,37.1
2336.9,36.8,37.2,37.0
2337.9,36.8,37.2,37.1
2338.85,36.8,37.2,37.1
2339.85,36.8,37.2,37.1
2340.8,36.8,37.2,37.1
2341.8,36.8,37.2,37.0
2342.8,36.8,37.1,37.0
2343.75,36.8,37.2,37.0
2344.75,36.8,37.2,37.0
2345.75,36.8,37.2,37.0
2346.7,36.8,37.1,37.0
2347.7,36.8,37.2,37.0
2348.7,36.8,37.1,37.0
2349.65,36.8,37.1,37.0
2350.65,36.8,37.1,37.0
2351.65,36.8,37.1,37.0
2352.6,36.8,37.1,37.0
2353.6,36.8,37.1,37.0
2354.55,36.8,37.1,37.0
2355.55,36.8,37.1,37.0
2356.55,36.8,37.1,37.0
2357.5,36.8,37.1,37.0
2358.5,36.8,37.1,37.0
2359.5,36.8,37.1,37.0
2360.45,36.8,37.1,37.0
2361.45,36.8,37.1,37.0
2362.45,36.8,37.1,37.0
2363.4,36.8,37.1,37.0
2364.4,36.8,37.1,37.0
2365.35,36.8,37.1,37.0
2366.35,36.8,37.1,37.0
2367.35,36.8,37.1,37.0
2368.3,36.8,37.1,37.0
2369.3,36.8,37.1,37.0
2370.3,36.8,37.1,37.0
2371.25,36.8,37.1,37.0
2372.25,36.8,37.1,37.0
2373.25,36.8,37.1,37.0
2374.2,36.8,37.1,37.0
2375.2,36.8,37.1,37.0
2376.15,36.8,37.1,37.0
2377.15,36.8,37.1,37.0
2378.15,36.8,37.1,37.0
2379.1,36.8,37.0,36.9
2380.1,36.8,37.1,37.0
2381.1,36.8,37.1,36.9
2382.05,36.8,37.0,37.0
2383.05,36.8,37.0,36.9
2384.05,36.8,37.1,36.9
2385.0,36.8,37.0,36.9
2386.0,36.8,37.0,36.9
2387.0,36.8,37.1,36.9
2387.95,36.7,37.0,36.9
2388.95,36.5,37.0,36.9
2389.9,36.5,37.0,36.9
2390.9,36.5,37.0,36.9
2391.9,36.5,37.0,36.9
2392.85,36.5,37.0,36.9
2393.85,36.5,37.0,36.9
2394.85,36.6,37.0,36.9
2395.8,36.5,37.0,36.9
2396.8,36.6,37.0,36.8
2397.8,36.6,37.0,36.8
2398.75,36.6,37.0,36.9
2399.75,36.6,37.0,36.9
2400.7,36.6,37.0,36.8
2401.7,36.6,37.0,36.9
2402.7,36.6,37.0,36.8
2403.65,36.6,37.0,36.9
2404.65,36.6,37.0,36.9
2405.65,36.6,37.0,36.8
2406.6,36.6,37.0,36.8
2407.6,36.6,37.0,36.8
2408.6,36.6,37.0,36.8
2409.55,36.5,37.0,36.8
2410.55,36.6,37.0,36.8
2411.5,36.6,37.0,36.8
2412.5,36.6,37.0,36.8
2413.5,36.6,37.0,36.8
2414.45,36.6,37.0,36.8
2415.45,36.6,37.0,36.8
2416.45,36.6,37.0,36.8
2417.4,36.6,36.9,36.8
2418.4,36.6,37.0,36.8
2419.4,36.6,37.0,36.8
2420.35,36.6,37.0,36.8
2421.35,36.6,37.0,36.8
2422.3,36.6,37.0,36.8
2423.3,36.6,37.0,36.8
2424.3,36.6,37.0,36.8
2425.25,36.6,36.9,36.8
2426.25,36.6,37.0,36.8
2427.25,36.6,36.9,36.8
2428.2,36.6,36.9,36.8
2429.2,36.6,36.9,36.8
2430.2,36.6,37.0,36.8
2431.15,36.6,37.0,36.8
2432.15,36.6,36.9,36.8
2433.1,36.6,36.9,36.8
2434.1,36.6,37.0,36.8
2435.1,36.6,36.9,36.8
2436.05,36.6,36.9,36.8
2437.05,36.6,36.9,36.8
2438.05,36.6,36.9,36.8
2439.0,36.6,36.9,36.8
2440.0,36.6,36.9,36.8
2441.0,36.6,36.9,36.8
2441.95,36.6,36.9,36.8
2442.95,36.6,36.9,36.8
2443.9,36.6,36.9,36.8
2444.9,36.6,36.9,36.8
2445.9,36.6,36.9,36.8
2446.85,36.6,36.9,36.8
2447.85,36.6,36.9,36.8
2448.85,36.6,36.9,36.8
2449.8,36.6,36.9,36.8
2450.8,36.6,36.9,36.8
2451.8,36.6,36.9,36.8
2452.75,36.6,36.9,36.8
2453.75,36.6,36.9,36.8
2454.7,36.6,36.9,36.8
2455.7,36.6,36.9,36.8
2456.7,36.6,36.9,36.8
2457.65,36.6,36.9,36.8
2458.65,36.6,36.9,36.8
2459.65,36.6,36.9,36.8
2460.6,36.6,36.9,36.8
2461.6,36.6,36.9,36.8
2462.6,36.6,36.9,36.8
2463.55,36.5,36.9,36.8
2464.55,36.6,37.0,36.8
2465.55,36.6,36.9,36.8
2466.5,36.6,36.9,36.8
2467.5,36.6,36.9,36.8
2468.45,36.6,36.9,36.8
2469.45,36.6,36.9,36.8
2470.45,36.6,36.9,36.8
2471.4,36.6,36.9,36.8
2472.4,36.6,36.9,36.8
2473.4,36.6,36.9,36.8
2474.35,36.6,36.9,36.8
2475.35,36.6,36.9,36.8
2476.35,36.6,36.9,36.8
2477.3,36.5,36.9,36.8
2478.3,36.6,36.9,36.8
