Time (s),Volts
1062336.67,-178.32
1063184.11,-178.32
1064032.19,-178.31
1064880.84,-178.31
1065730.07,-178.3
1066579.88,-178.31
1067430.25,-178.3
1068281.25,-178.29
1069132.86,-178.29
1069985.02,-178.29
1070838.41,-178.28
1071692.35,-178.28
1072546.86,-178.28
1073401.97,-178.27
1074257.65,-178.27
1075113.97,-178.26
1075970.89,-178.27
1076828.39,-178.26
1077686.45,-178.25
1078545.13,-178.25
1079404.4,-178.26
1080264.29,-178.25
1081124.75,-178.24
1081985.81,-178.24
1082847.44,-178.24
1083709.67,-178.23
1084572.47,-178.23
1085435.89,-178.23
1086299.89,-178.23
1087164.46,-178.22
1088030.25,-178.21
1088896.61,-178.22
1089764.11,-178.2
1090632.22,-178.2
1091500.97,-178.21
1092370.27,-178.2
1093240.16,-178.19
1094110.64,-178.19
1094981.72,-178.2
1095853.38,-178.19
1096725.64,-178.18
1097599.09,-178.19
1098473.13,-178.18
1099347.76,-178.17
1100222.97,-178.17
1101099.36,-178.17
1101976.35,-178.16
1102853.96,-178.16
1103732.15,-178.16
1104610.9,-178.16
1105490.24,-178.15
1106370.22,-178.15
1107250.73,-178.15
1108131.89,-178.15
1109013.62,-178.14
1109897.12,-178.14
1110781.25,-178.13
1111665.9,-178.13
1112551.74,-178.12
1113438.18,-178.12
1114325.23,-178.12
1115212.84,-178.12
1116101.61,-178.11
1116990.99,-178.11
1117881.03,-178.11
1118771.62,-178.11
1119662.79,-178.1
1120555.17,-178.1
1121448.11,-178.1
1122341.65,-178.09
1123236.37,-178.1
1124131.68,-178.09
1125027.58,-178.08
1125924.11,-178.08
1126821.22,-178.09
1127720.69,-178.08
1128620.71,-178.07
1129521.36,-178.07
1130422.57,-178.06
1131324.35,-178.07
1132226.78,-178.06
1133129.76,-178.06
1134033.33,-178.05
1134937.48,-178.06
1135842.2,-178.05
1136748.19,-178.05
1137654.75,-178.05
1138562.45,-178.04
1139470.8,-178.04
1140379.68,-178.05
1141289.18,-178.04
1142199.25,-178.03
1143109.94,-178.03
1144021.23,-178.04
1144933.12,-178.03
1145845.58,-178.02
1146758.64,-178.02
1147672.25,-178.03
1148586.47,-178.02
1149501.29,-178.02
1150416.71,-178.01
1151332.71,-178.02
1152249.29,-178.01
1153166.45,-178.01
1154084.22,-178.01
1155002.58,-178.01
1155921.53,-178.01
1156841.11,-178.0
1157761.27,-178.0
1158681.96,-178.01
1159603.26,-178.0
1160525.13,-178.0
1161448.26,-178.0
1162371.94,-177.99
1163296.2,-177.99
1164221.07,-177.99
1165147.07,-177.98
1166073.69,-177.98
1167000.94,-177.98
1167928.75,-177.98
1168857.77,-177.97
1169787.37,-177.97
1170718.15,-177.97
1171649.49,-177.97
1172581.42,-177.97
1173514.0,-177.97
1174447.12,-177.96
1175380.82,-177.96
1176315.13,-177.96
1177250.01,-177.97
1178185.53,-177.96
1179121.64,-177.95
1180058.37,-177.95
1180995.71,-177.96
1181933.54,-177.95
1182871.95,-177.95
1183810.98,-177.95
1184750.62,-177.95
1185690.81,-177.95
1186631.63,-177.94
1187573.05,-177.94
1188516.2,-177.93
1189459.95,-177.93
1190404.91,-177.93
1191350.48,-177.93
1192296.62,-177.93
1193243.37,-177.93
1194190.65,-177.93
1195138.56,-177.92
1196087.07,-177.92
1197036.16,-177.93
1197985.86,-177.92
1198936.11,-177.92
1199887.58,-177.92
1200839.63,-177.91
1201792.27,-177.91
1202745.52,-177.91
1203699.36,-177.92
1204653.74,-177.91
1205609.31,-177.9
1206565.43,-177.91
1207522.18,-177.9
1208479.52,-177.9
1209437.46,-177.9
1210396.68,-177.9
1211356.38,-177.89
1212316.71,-177.89
1213277.6,-177.9
1214239.07,-177.9
1215201.15,-177.89
1216163.85,-177.89
1217127.12,-177.9
1218091.55,-177.88
1219056.58,-177.88
1220022.23,-177.89
1220988.48,-177.88
1221955.31,-177.88
1222923.26,-177.89
1223892.42,-177.87
1224862.21,-177.87
1225832.54,-177.88
1226803.48,-177.87
1227774.99,-177.87
1228747.13,-177.87
1229719.86,-177.87
1230693.16,-177.87
1231667.05,-177.86
1232641.53,-177.86
1233616.61,-177.87
1234592.29,-177.86
1235568.55,-177.86
1236545.4,-177.86
1237522.82,-177.86
1238500.84,-177.86
1239479.49,-177.85
1240458.74,-177.85
1241438.59,-177.86
1242418.97,-177.85
1243399.94,-177.85
1244381.52,-177.85
1245363.67,-177.86
1246347.01,-177.84
1247331.56,-177.85
1248316.68,-177.84
1249302.37,-177.84
1250288.66,-177.84
1251275.61,-177.84
1252263.11,-177.84
1253251.19,-177.83
1254239.85,-177.83
1255229.07,-177.84
1256218.93,-177.84
1257209.37,-177.83
1258200.46,-177.83
1259192.08,-177.84
1260184.3,-177.83
1261177.07,-177.83
1262170.47,-177.82
1263164.48,-177.83
1264159.02,-177.83
1265154.18,-177.82
1266150.56,-177.83
1267148.12,-177.82
1268146.26,-177.82
1269144.98,-177.82
1270144.29,-177.82
1271144.19,-177.81
1272144.68,-177.81
1273145.75,-177.82
1274147.36,-177.81
1275149.6,-177.81
1276153.04,-177.82
1277157.1,-177.81
1278161.74,-177.8
1279166.96,-177.8
1280172.77,-177.81
1281179.15,-177.81
1282186.1,-177.8
1283193.68,-177.8
1284201.88,-177.81
1285210.66,-177.8
1286220.61,-177.8
1287231.15,-177.8
1288242.3,-177.8
1289254.02,-177.79
1290266.34,-177.79
1291279.24,-177.8
1292292.69,-177.79
1293306.72,-177.79
1294321.41,-177.79
1295336.68,-177.8
1296352.53,-177.79
1297368.98,-177.78
1298386.05,-177.78
1299403.7,-177.79
1300421.92,-177.79
1301440.68,-177.78
1302460.04,-177.78
1303480.64,-177.78
1304502.37,-177.78
1305524.7,-177.79
1306547.62,-177.78
1307571.15,-177.77
1308595.34,-177.77
1309620.08,-177.78
1310645.38,-177.77
1311671.23,-177.77
1312697.74,-177.77
1313724.83,-177.78
1314752.52,-177.77
1315781.39,-177.76
1316810.86,-177.77
1317840.88,-177.77
1318871.52,-177.76
1319902.74,-177.76
1320934.54,-177.77
1321966.94,-177.76
1322999.92,-177.76
1324033.5,-177.76
1325068.24,-177.76
1326103.58,-177.76
1327140.13,-177.76
1328177.24,-177.76
1329214.93,-177.75
1330253.25,-177.75
1331292.13,-177.76
1332331.6,-177.75
1333371.66,-177.75
1334412.33,-177.75
1335454.19,-177.75
1336496.63,-177.75
1337539.68,-177.74
1338583.28,-177.75
1339627.47,-177.75
1340672.3,-177.74
1341717.77,-177.74
1342763.75,-177.75
1343810.34,-177.74
1344857.48,-177.74
1345905.24,-177.74
1346953.64,-177.75
1348003.17,-177.74
1349053.29,-177.73
1350104.02,-177.74
1351155.32,-177.74
1352207.22,-177.73
1353259.75,-177.73
1354312.8,-177.74
1355367.06,-177.73
1356421.9,-177.73
1357477.33,-177.74
1358533.35,-177.73
1359589.97,-177.73
1360647.22,-177.73
1361705.05,-177.74
1362764.0,-177.73
1363823.63,-177.72
1364883.79,-177.73
1365944.58,-177.73
1367005.93,-177.72
1368067.87,-177.72
1369130.41,-177.73
1370193.52,-177.72
1371257.85,-177.72
1372322.76,-177.73
1373388.25,-177.72
1374454.37,-177.72
1375521.06,-177.71
1376588.31,-177.72
1377656.15,-177.72
1378724.56,-177.71
1379793.61,-177.71
1380863.27,-177.72
1381933.49,-177.72
1383005.48,-177.72
1384078.07,-177.71
1385151.22,-177.71
1386224.99,-177.71
1387299.31,-177.71
1388374.85,-177.71
1389450.96,-177.71
1390527.67,-177.71
1391604.93,-177.71
1392682.84,-177.7
1393761.35,-177.7
1394840.45,-177.71
1395920.12,-177.71
1397000.37,-177.7
1398081.22,-177.7
1399162.67,-177.71
1400244.73,-177.7
1401327.34,-177.7
1402410.56,-177.7
1403494.38,-177.71
1404578.76,-177.7
1405663.76,-177.7
1406749.33,-177.7
1407835.48,-177.7
1408922.25,-177.7
1410009.59,-177.69
1411097.51,-177.69
1412186.61,-177.7
1413276.28,-177.69
1414366.61,-177.69
1415457.53,-177.7
1416548.99,-177.69
1417641.03,-177.69
1418733.69,-177.69
1419826.95,-177.7
1420920.83,-177.69
1422015.27,-177.69
1423110.31,-177.68
1424205.97,-177.69
1425302.17,-177.69
1426398.95,-177.68
1427496.34,-177.68
1428594.34,-177.69
1429692.9,-177.68
1430792.06,-177.68
1431892.39,-177.69
1432993.31,-177.68
1434094.81,-177.68
1435196.99,-177.68
1436299.74,-177.69
1437403.03,-177.68
1438507.5,-177.68
1439612.59,-177.68
1440718.24,-177.68
1441824.5,-177.67
1442931.38,-177.67
1444038.8,-177.68
1445146.85,-177.67
1446255.46,-177.67
1447364.7,-177.67
1448474.49,-177.68
1449584.88,-177.67
1450695.86,-177.67
1451808.04,-177.68
1452920.78,-177.67
1454034.11,-177.67
1455148.03,-177.67
1456262.56,-177.67
1457377.7,-177.67
1458493.41,-177.67
1459609.73,-177.66
1460726.6,-177.67
1461844.05,-177.67
1462962.1,-177.66
1464081.34,-177.67
1465201.15,-177.66
1466321.55,-177.66
1467442.59,-177.66
1468564.2,-177.67
1469686.42,-177.66
1470809.22,-177.66
1471932.64,-177.66
1473056.65,-177.67
1474181.21,-177.66
1475306.37,-177.66
1476432.13,-177.66
1477558.49,-177.66
1478685.44,-177.66
1479812.99,-177.65
1480941.13,-177.65
1482069.8,-177.66
1483199.12,-177.66
1484328.99,-177.65
1485459.47,-177.65
1486590.53,-177.66
1487722.16,-177.65
1488854.41,-177.65
1489987.28,-177.65
1491120.73,-177.66
1492255.32,-177.65
1493390.52,-177.65
1494526.32,-177.66
1495662.7,-177.65
1496799.65,-177.65
1497937.19,-177.65
1499075.34,-177.65
1500214.08,-177.65
1501353.45,-177.64
1502493.99,-177.65
1503635.76,-177.64
1504778.09,-177.64
1505920.98,-177.65
1507064.48,-177.64
1508208.54,-177.64
1509353.22,-177.64
1510498.48,-177.65
1511644.32,-177.64
1512790.8,-177.64
1513937.82,-177.64
1515085.44,-177.65
1516234.23,-177.64
1517383.59,-177.64
1518533.53,-177.65
1519684.1,-177.64
1520835.24,-177.64
1521987.03,-177.63
1523139.38,-177.64
1524292.3,-177.64
1525445.81,-177.63
1526599.93,-177.63
1527754.6,-177.64
1528909.87,-177.64
1530065.72,-177.63
1531222.19,-177.63
1532379.29,-177.64
1533536.93,-177.63
1534695.2,-177.63
1535854.01,-177.63
1537013.43,-177.64
1538173.45,-177.63
1539334.07,-177.63
1540495.85,-177.64
1541658.22,-177.63
1542821.21,-177.63
1543984.8,-177.63
1545149.0,-177.63
1546313.77,-177.63
1547479.08,-177.63
1548645.03,-177.62
1549811.55,-177.63
1550978.66,-177.63
1552146.34,-177.62
1553314.63,-177.62
1554483.54,-177.63
1555653.05,-177.63
1556823.13,-177.62
1557993.79,-177.62
1559165.04,-177.63
1560336.83,-177.62
1561509.23,-177.62
1562682.27,-177.62
1563856.44,-177.62
1565031.21,-177.62
1566206.61,-177.62
1567382.59,-177.63
1568559.81,-177.62
1569737.55,-177.62
1570915.87,-177.63
1572094.78,-177.62
1573274.27,-177.61
1574454.4,-177.61
1575635.12,-177.62
1576816.42,-177.62
1577998.33,-177.61
1579180.85,-177.61
1580363.91,-177.62
1581547.57,-177.62
1582731.85,-177.61
1583916.69,-177.61
1585103.27,-177.61
1585106.84,-177.62
1585110.62,-177.61
1585114.96,-177.61
1585119.93,-177.61
1585125.51,-177.61
1585131.68,-177.61
1585138.41,-177.6
1585145.77,-177.61
1585153.71,-177.61
1585162.23,-177.61
1585171.33,-177.6
1585181.04,-177.6
1585191.31,-177.61
1585202.19,-177.61
1585213.66,-177.6
1585225.76,-177.6
1585240.78,-177.61
1585256.37,-177.6
1585272.57,-177.6
1585289.39,-177.6
1585306.78,-177.61
1585324.78,-177.6
1585343.33,-177.6
1585362.47,-177.6
1585382.19,-177.6
1585402.53,-177.6
1585424.09,-177.6
1585446.75,-177.6
1585470.03,-177.6
1585493.9,-177.59
1585518.33,-177.6
1585543.39,-177.6
1585569.03,-177.59
1585595.26,-177.59
1585622.68,-177.6
1585650.69,-177.59
1585679.92,-177.6
1585709.68,-177.59
1585740.05,-177.59
1585771.03,-177.59
1585802.56,-177.6
1585834.69,-177.59
1585867.41,-177.59
1585900.74,-177.59
1585934.69,-177.6
1585969.21,-177.59
1586004.31,-177.59
1586040.01,-177.59
1586076.3,-177.6
1586113.14,-177.59
1586150.6,-177.59
1586188.69,-177.59
1586227.34,-177.59
1586266.59,-177.59
1586306.41,-177.59
1586347.43,-177.59
1586389.05,-177.59
1586431.28,-177.58
1586474.67,-177.59
1586518.6,-177.59
1586563.16,-177.58
1586608.31,-177.58
1586654.03,-177.59
1586700.38,-177.59
1586747.29,-177.58
1586794.84,-177.58
1586842.99,-177.59
1586891.67,-177.58
1586940.94,-177.58
1586990.82,-177.58
1587041.29,-177.59
1587092.95,-177.58
1587145.21,-177.58
1587198.01,-177.59
1587251.42,-177.58
1587305.41,-177.58
1587360.01,-177.58
1587415.21,-177.59
1587470.99,-177.58
1587527.37,-177.58
1587584.33,-177.58
1587641.86,-177.58
1587700.56,-177.57
1587759.92,-177.57
1587819.87,-177.58
1587880.4,-177.58
1587942.06,-177.57
1588004.33,-177.58
1588067.18,-177.58
1588130.67,-177.57
1588194.74,-177.57
1588259.37,-177.58
1588325.21,-177.57
1588391.66,-177.57
1588458.65,-177.58
1588526.27,-177.57
1588594.45,-177.6
1588663.25,-177.62
1588732.66,-177.61
1588802.63,-177.6
1588873.17,-177.59
1588944.3,-177.59
1589016.05,-177.59
1589088.4,-177.59
1589161.99,-177.59
1589236.11,-177.67
1589310.88,-177.69
1589386.26,-177.68
1589462.27,-177.7
1589538.91,-178.03
1589616.12,-178.31
1589693.91,-178.76
1589772.28,-179.04
1589851.27,-179.35
1589930.84,-179.84
1590011.05,-180.28
1590091.89,-180.61
1590173.28,-180.9
1590255.23,-181.24
1590337.75,-181.7
1590420.92,-181.82
1590504.7,-182.07
1590589.04,-182.42
1590673.99,-182.52
1590759.57,-182.15
1590845.72,-181.93
1590932.45,-181.76
1591019.77,-181.4
1591107.73,-179.24
1591196.3,-178.93
1591285.44,-178.79
1591375.76,-178.65
1591466.66,-178.64
1591558.17,-178.59
1591650.26,-178.55
1591742.95,-178.52
1591836.22,-178.51
1591930.09,-178.48
1592024.53,-178.46
1592119.57,-178.44
1592215.77,-178.4
1592312.57,-178.39
1592410.01,-178.37
1592508.03,-178.37
1592607.19,-178.34
1592706.95,-178.32
1592807.34,-178.32
1592908.32,-178.3
1593009.91,-178.28
1593112.08,-178.28
1593214.79,-178.28
1593318.17,-178.27
1593422.07,-178.26
1593527.21,-178.25
1593632.9,-178.24
1593739.22,-178.23
1593846.12,-178.21
1593953.64,-178.22
1594061.73,-178.21
1594170.37,-178.2
1594279.66,-178.19
1594389.56,-178.19
1594500.02,-178.18
1594611.1,-178.17
1594722.75,-178.17
1594834.97,-178.17
1594947.8,-178.16
1595061.21,-178.15
1595175.23,-178.15
1595289.87,-178.15
1595405.07,-178.14
1595520.85,-178.14
1595637.82,-178.14
1595755.4,-178.13
1595873.58,-178.12
1595993.49,-178.12
1596114.63,-178.1
1596236.37,-178.11
1596358.73,-178.1
1596481.63,-178.1
1596605.12,-178.09
1596729.21,-178.09
1596853.92,-178.09
1596979.25,-178.07
1597105.21,-178.08
1597231.77,-178.09
1597358.91,-178.08
1597486.64,-178.07
1597614.96,-178.06
1597743.84,-178.08
1597873.42,-177.94
1598003.52,-177.94
1598134.22,-177.93
1598265.51,-177.94
1598397.34,-177.93
1598529.79,-177.92
1598663.47,-177.92
1598797.72,-177.91
1598932.55,-177.91
1599068.01,-177.9
1599204.0,-177.91
1599340.62,-177.9
1599477.78,-177.89
1599615.56,-177.89
1599753.97,-177.9
1599892.93,-177.89
1600032.51,-177.88
1600173.26,-177.89
1600314.53,-177.88
1600456.43,-177.88
1600598.98,-177.87
1600742.12,-177.88
1600885.82,-177.87
1601031.02,-177.87
1601176.49,-177.87
1601322.53,-177.86
1601469.16,-177.86
1601616.39,-177.86
1601764.19,-177.86
1601912.59,-177.86
1602061.61,-177.85
1602211.21,-177.85
1602361.37,-177.86
1602512.15,-177.85
1602663.5,-177.85
1602815.46,-177.84
1602968.01,-177.85
1603121.14,-177.84
1603274.87,-177.84
1603429.18,-177.84
1603584.08,-177.84
1603739.57,-177.84
1603895.66,-177.83
1604052.4,-177.83
1604209.7,-177.84
1604367.56,-177.83
1604526.0,-177.83
1604685.03,-177.83
1604844.69,-177.83
1605004.92,-177.83
1605165.74,-177.82
1605327.16,-177.82
1605489.14,-177.83
1605651.73,-177.82
1605814.9,-177.82
1605978.69,-177.81
1606143.08,-177.82
1606308.04,-177.82
1606473.57,-177.81
1606639.7,-177.81
1606806.41,-177.82
1606973.71,-177.81
1607141.62,-177.81
1607310.16,-177.81
1607479.26,-177.82
1607648.95,-177.81
1607819.2,-177.8
1607990.06,-177.8
1608161.53,-177.81
1608333.59,-177.8
1608506.2,-177.8
1608679.4,-177.8
1608853.2,-177.81
1609027.61,-177.8
1609202.6,-177.8
1609378.8,-177.8
1609556.19,-177.79
1609734.17,-177.79
1609912.69,-177.8
1610091.82,-177.79
1610271.5,-177.79
1610451.82,-177.79
1610632.76,-177.8
1610814.27,-177.79
1610996.96,-177.78
1611180.22,-177.79
1611364.08,-177.78
1611548.53,-177.78
1611733.59,-177.78
1611919.25,-177.79
1612105.43,-177.78
1612292.21,-177.78
1612479.6,-177.78
1612667.57,-177.79
1612856.74,-177.78
1613047.13,-177.78
1613238.08,-177.78
1613429.6,-177.77
1613621.73,-177.77
1613814.45,-177.78
1614007.76,-177.77
1614201.64,-177.77
1614396.1,-177.77
1614591.16,-177.78
1614786.84,-177.77
1614984.3,-177.77
1615182.37,-177.77
1615381.02,-177.76
1615580.26,-177.76
1615780.07,-177.77
1615980.45,-177.76
1616181.4,-177.76
1616382.97,-177.76
1616585.16,-177.77
1616788.51,-177.76
1616992.51,-177.76
1617197.04,-177.77
1617402.19,-177.76
1617607.94,-177.76
1617814.26,-177.76
1618021.14,-177.76
1618228.61,-177.76
1618436.64,-177.75
1618645.3,-177.76
1618854.57,-177.76
1619064.43,-177.76
1619274.9,-177.75
1619485.98,-177.75
1619697.62,-177.76
1619909.83,-177.75
1620122.6,-177.75
1620335.99,-177.75
1620549.97,-177.76
1620764.55,-177.75
1620979.7,-177.75
1621195.45,-177.75
1621411.81,-177.76
1621628.76,-177.75
1621846.31,-177.74
1622064.45,-177.74
1622283.14,-177.75
1622502.44,-177.75
1622722.31,-177.74
1622942.81,-177.74
1623164.47,-177.75
1623386.73,-177.74
1623609.61,-177.74
1623833.1,-177.75
1624057.15,-177.74
1624281.78,-177.74
1624507.03,-177.74
1624732.83,-177.75
1624959.24,-177.74
1625186.24,-177.74
1625413.83,-177.74
1625642.03,-177.75
1625870.78,-177.74
1626100.11,-177.74
1626330.05,-177.74
1626560.62,-177.74
1626791.76,-177.74
1627023.48,-177.74
1627255.81,-177.73
1627488.73,-177.74
1627722.19,-177.74
1627956.23,-177.73
1628192.11,-177.73
1628428.53,-177.73
1628665.57,-177.73
1628903.19,-177.74
1629141.36,-177.73
1629380.15,-177.73
1629619.56,-177.73
1629859.53,-177.74
1630100.09,-177.73
1630341.24,-177.73
1630582.99,-177.73
1630825.93,-177.73
1631069.44,-177.73
1631313.57,-177.73
1631558.3,-177.75
1631803.55,-177.77
1632049.43,-177.75
1632295.95,-177.74
1632543.07,-177.74
1632791.31,-177.73
1633040.19,-177.73
1633289.65,-177.74
1633539.68,-177.8
1633790.29,-177.88
1634041.52,-177.89
1634293.42,-178.14
1634545.91,-178.6
1634798.99,-179.6
1635052.7,-184.13
1635307.06,-191.6
1635562.03,-198.02
1635817.6,-186.84
1636073.83,-183.97
1636330.69,-186.44
1636588.14,-187.69
1636846.21,-189.54
1637104.96,-189.4
1637364.27,-189.13
1637624.15,-184.32
1637884.63,-181.95
1638145.7,-182.57
1638407.35,-183.61
1638669.65,-183.98
1638932.53,-189.21
1639196.02,-188.04
1639460.08,-186.25
1639724.78,-184.45
1639990.0,-182.45
1640255.83,-184.92
1640522.25,-184.41
1640789.25,-180.84
1641056.84,-180.66
1641325.08,-180.59
1641593.92,-185.57
1641863.33,-182.12
1642133.35,-186.8
1642404.01,-184.62
1642675.28,-183.12
1642947.69,-181.04
1643221.9,-180.8
1643496.67,-180.67
1643772.03,-180.4
1644048.04,-180.29
1644324.6,-180.22
1644601.81,-180.16
1644879.62,-181.01
1645158.07,-183.08
1645437.15,-188.3
1645716.84,-200.83
1645997.17,-211.2
1646278.13,-220.98
1646559.67,-227.28
1646841.78,-182.27
1647124.52,-185.01
1647407.84,-186.13
1647691.81,-188.24
1647976.43,-191.78
1648261.67,-191.67
1648547.5,-199.92
1648833.92,-204.4
1649120.97,-219.62
1649408.7,-220.07
1649697.08,-229.11
1649986.12,-241.86
1650275.65,-211.49
1650565.8,-191.59
1650856.56,-188.72
1651147.92,-194.15
1651439.89,-188.56
1651732.48,-187.79
1652025.65,-188.48
1652319.37,-190.26
1652613.7,-186.17
1652908.69,-191.32
1653204.3,-189.44
1653500.53,-193.32
1653797.34,-185.89
1654094.72,-194.72
1654392.71,-193.19
1654691.28,-188.0
1654990.51,-186.42
1655290.39,-193.35
1655590.87,-192.09
1655891.98,-194.28
1656193.71,-201.39
1656496.04,-197.87
1656799.05,-210.18
1657102.63,-215.72
1657407.45,-188.66
1657712.82,-190.5
1658018.79,-194.22
1658325.34,-200.52
1658632.58,-193.28
1658941.0,-204.33
1659250.0,-189.0
1659559.62,-200.93
1659869.88,-193.23
1660180.75,-192.19
1660492.2,-195.87
1660804.26,-188.07
1661116.9,-186.68
1661430.12,-187.45
1661744.53,-186.87
1662060.21,-192.44
1662376.43,-192.66
1662693.29,-191.92
1663010.77,-195.47
1663328.86,-198.12
1663647.53,-192.91
1663966.82,-191.2
1664286.75,-189.06
1664607.23,-190.19
1664928.29,-190.25
1665249.94,-190.09
1665572.8,-189.6
1665896.23,-189.62
1666220.27,-189.64
1666544.89,-187.28
1666870.09,-188.0
1667195.89,-187.76
1667522.3,-188.11
1667849.3,-189.8
1668176.89,-189.35
1668505.03,-189.28
1668833.79,-189.03
1669163.14,-188.92
1669493.1,-189.12
1669823.64,-189.34
1670154.82,-189.12
1670486.55,-189.28
1670818.88,-189.07
1671151.79,-185.54
1671485.3,-185.57
1671819.39,-185.67
1672154.08,-185.42
1672489.38,-185.22
1672825.85,-185.02
1673162.88,-184.93
1673500.51,-184.85
1673838.76,-184.81
1674177.67,-184.76
1674517.17,-184.7
1674857.27,-184.66
1675198.02,-184.61
1675539.37,-184.58
1675881.31,-184.53
1676223.87,-184.48
1676567.08,-184.28
1676910.86,-184.23
1677255.24,-184.18
1677600.17,-184.14
1677945.71,-184.11
1678291.87,-184.08
1678638.64,-184.04
1678986.59,-183.98
1679335.06,-183.96
1679684.12,-183.92
1680033.8,-183.9
1680384.69,-183.85
1680736.75,-183.8
1681089.38,-183.77
1681443.19,-183.73
1681797.57,-183.71
1682152.61,-183.69
1682508.22,-183.68
1682864.4,-183.65
1683221.15,-183.63
1683578.54,-183.61
1683936.49,-183.6
1684295.02,-183.58
1684654.15,-183.56
1685013.86,-183.54
1685374.17,-183.53
1685735.07,-183.51
1686096.56,-183.49
1686100.06,-180.96
1686103.83,-180.95
1686108.17,-180.94
1686113.1,-180.94
1686118.63,-180.95
1686124.79,-180.94
1686131.53,-180.94
1686138.89,-180.94
1686146.87,-180.94
