Time (s),MC In,MC Out,Motor In,Motor Out
2738390.77,17,22,17,18
2739082.89,17,22,17,18
2739775.49,17,23,18,18
2740468.59,17,23,18,18
2741162.18,17,25,18,18
2741856.26,17,22,17,18
2742550.84,17,22,17,18
2743245.91,17,22,17,17
2743941.49,16,21,17,18
2744637.55,16,21,18,18
2745334.11,17,22,17,18
2746031.17,17,22,17,18
2746728.73,17,22,18,18
2747426.77,19,22,17,18
2748125.32,16,22,17,18
2748824.36,17,22,17,18
2749523.9,17,22,17,18
2750223.91,8,22,17,18
2750924.41,17,22,17,18
2751625.41,17,22,17,18
2752326.89,17,24,17,18
2753028.88,17,22,17,18
2753731.35,17,22,18,18
2754434.32,22,22,18,18
2755137.8,17,22,18,18
2755841.76,17,22,18,18
2756546.21,19,22,18,18
2757251.17,17,22,17,18
2757956.61,17,22,17,17
2758662.54,17,22,17,17
2759368.97,17,22,17,17
2760075.91,17,22,17,17
2760783.34,17,22,17,17
2761491.26,17,22,17,17
2762199.67,17,22,18,17
2762908.57,17,22,17,17
2763617.97,17,22,17,18
2764327.87,17,22,17,18
2765038.26,18,22,18,18
2765749.13,17,22,16,18
2766460.5,17,22,17,18
2767172.36,17,22,17,18
2767884.72,17,22,17,18
2768597.57,17,22,18,18
2769310.92,17,22,17,18
2770024.76,17,22,17,18
2770739.11,17,22,17,18
2771453.94,17,22,17,18
2772169.26,16,22,17,18
2772885.1,17,22,17,18
2773601.41,17,22,17,18
2774318.22,17,22,16,18
2775035.52,17,22,17,18
2775753.33,17,23,17,18
2776471.61,17,23,17,18
2777190.4,17,23,17,18
2777909.67,17,22,17,18
2778629.44,17,23,17,18
2779349.72,17,23,17,18
2780070.48,17,23,17,17
2780791.73,17,23,17,18
2781513.49,18,23,17,18
2782235.73,18,22,17,18
2782958.47,17,23,17,18
2783681.69,17,23,17,18
2784405.42,17,23,17,18
2785129.63,18,25,17,18
2785854.35,18,23,18,18
2786579.55,18,23,18,18
2787305.26,18,23,18,18
2788031.45,18,23,18,18
2788758.14,18,23,18,18
2789485.31,19,22,17,17
2790212.98,19,22,17,18
2790941.17,19,22,17,18
2791669.83,19,22,18,18
2792399.0,19,21,18,18
2793128.67,20,21,17,18
2793858.83,20,21,17,18
2794589.47,20,21,17,18
2795320.6,20,21,17,18
2796052.22,20,21,17,18
2796784.34,19,22,19,18
2797516.96,19,22,17,18
2798250.07,19,22,19,18
2798983.67,19,22,18,18
2799717.78,20,22,19,18
2800452.37,19,23,19,18
2801187.45,19,23,19,18
2801923.03,18,23,18,18
2802659.1,18,23,18,18
2803395.67,18,23,18,18
2804132.73,19,23,19,18
2804870.29,18,23,19,18
2805608.34,18,23,18,18
2806346.88,18,23,18,18
2807085.93,21,23,18,18
2807825.45,18,23,18,18
2808565.49,18,23,18,19
2809306.02,16,23,18,19
2810047.03,17,22,18,19
2810788.54,17,22,17,19
2811530.54,17,22,17,19
2812273.06,17,22,18,19
2813016.05,17,22,17,19
2813759.53,17,22,17,19
2814503.51,17,22,17,18
2815247.98,17,23,17,19
2815992.94,16,23,18,18
2816738.4,17,22,18,18
2817484.35,18,22,17,18
2818230.81,18,22,17,18
2818977.75,18,24,17,18
2819725.18,18,22,15,18
2820473.11,17,23,17,18
2821221.53,17,23,18,18
2821970.45,17,23,17,18
2822719.85,17,23,17,18
2823469.76,17,23,18,18
2824220.15,17,22,18,18
2824971.04,17,22,18,18
2825722.42,17,22,16,18
2826474.31,17,22,17,18
2827226.69,16,22,17,20
2827979.56,17,22,17,18
2828732.93,17,22,17,18
2829486.78,18,22,17,18
2830241.14,17,22,17,18
2830995.98,17,22,17,18
2831751.31,17,22,17,18
2832507.14,17,22,17,18
2833263.47,17,22,18,18
2834020.3,17,22,17,18
2834777.61,17,22,17,18
2835535.41,17,22,17,18
2836293.77,17,22,17,18
2837052.57,17,22,17,18
2837811.86,17,22,17,18
2838571.65,17,22,17,18
2839331.92,17,22,17,18
2840092.69,17,22,17,18
2840853.95,17,22,18,18
2841615.72,17,22,17,18
2842377.97,17,22,17,18
2843140.71,17,23,17,18
2843903.96,17,23,17,18
2844667.69,17,23,17,17
2845431.92,17,23,17,18
2846196.64,18,23,17,18
2846961.86,18,23,17,18
2847727.57,18,22,17,18
2848493.78,19,23,17,18
2849260.47,19,22,18,18
2850027.66,19,22,18,18
2850795.35,19,22,18,18
2851563.53,19,21,18,18
2852332.22,19,21,18,18
2853101.39,19,21,17,18
2853871.04,19,21,20,18
2854641.2,19,22,18,19
2855411.84,19,22,18,18
2856183.01,19,22,17,18
2856954.65,19,22,17,18
2857726.78,19,22,17,20
2858499.4,19,22,17,16
2859272.52,19,22,17,18
2860046.13,19,22,17,18
2860820.24,20,22,17,18
2861594.83,19,23,17,18
2862369.92,19,22,17,20
2863145.52,19,22,17,18
2863921.6,21,22,18,18
2864698.17,19,22,18,18
2865475.23,19,22,18,18
2866252.79,19,22,18,18
2867030.83,19,22,18,18
2867809.38,19,22,18,18
2868588.43,19,21,18,18
2869367.96,20,21,18,18
2870147.99,21,21,18,18
2870928.51,20,21,17,17
2871709.55,20,21,18,18
2872491.06,20,21,17,18
2873273.06,20,21,17,18
2874055.55,20,20,17,18
2874838.54,20,21,17,18
2875622.02,20,21,17,18
2876406.0,20,21,17,18
2877190.47,20,21,17,18
2877975.44,19,22,17,18
2878760.89,19,22,17,18
2879546.85,19,22,18,18
2880333.29,19,22,17,18
2881120.23,19,23,17,18
2881907.67,19,27,17,18
2882695.61,20,22,17,18
2883484.03,20,22,24,18
2884272.95,20,21,26,18
2885062.37,20,21,18,18
2885852.27,20,21,18,18
2886642.67,20,21,18,18
2887433.56,20,21,18,18
2888224.94,20,22,17,18
2889016.82,20,21,17,18
2889809.19,20,21,17,19
2890602.06,20,21,17,19
2891395.41,20,21,17,19
2892189.27,20,22,17,19
2892983.61,20,21,17,19
2893778.45,20,21,17,19
2894573.78,20,21,17,19
2895369.61,20,21,17,19
2896165.94,19,21,17,19
2896962.76,19,22,17,19
2897760.08,19,22,17,19
2898557.89,19,22,17,19
2899356.21,19,22,17,19
2900155.0,19,22,18,19
2900954.3,19,22,17,19
2901754.08,19,22,17,19
2902554.37,19,22,17,19
2903355.14,19,22,17,19
2904156.41,19,22,18,19
2904958.17,19,22,18,19
2905760.41,19,23,18,19
2906563.15,19,23,18,19
2907366.38,19,23,18,19
2908170.1,19,23,18,19
2908974.32,19,23,18,19
2909779.04,19,23,19,19
2910584.25,19,23,19,19
2911389.95,19,23,19,19
2912196.14,19,23,19,19
2913002.83,19,23,19,19
2913810.02,19,23,19,19
2914617.69,19,23,19,19
2915425.87,19,23,19,19
2916234.54,19,23,19,19
2917043.7,19,23,19,19
2917853.35,19,23,19,19
2918663.51,20,23,19,19
2919474.71,19,23,19,19
2920285.95,20,23,20,20
2921097.58,20,23,19,20
2921909.7,20,23,19,20
2922722.31,20,23,20,20
2923535.42,20,23,20,20
2924349.03,20,23,20,20
2925163.15,20,23,20,20
2925977.74,19,23,20,20
2926792.82,19,23,20,20
2927608.42,19,23,19,20
2928424.49,19,23,19,20
2929241.05,20,23,19,20
2930058.11,20,22,19,20
2930875.67,20,22,19,20
2931693.73,20,22,18,20
2932512.27,20,22,18,20
2933331.3,20,22,18,20
2934150.83,20,22,18,20
2934970.84,20,22,19,20
2935791.36,19,22,19,20
2936612.36,19,22,19,20
2937433.88,19,22,19,20
2938255.88,19,22,19,20
2939078.36,19,23,19,20
2939901.35,20,23,19,20
2940724.83,19,23,19,20
2941548.8,19,23,19,20
2942373.27,20,23,19,20
2943198.25,19,23,19,20
2944023.7,19,23,19,20
2944849.65,19,23,19,20
2945676.1,19,23,19,20
2946503.04,19,23,19,20
2947330.46,19,23,19,20
2948158.38,19,23,19,20
2948986.8,19,23,19,20
2949815.71,20,23,19,20
2950645.13,19,23,19,20
2951475.03,19,23,19,20
2952305.42,19,23,19,20
2953136.31,19,23,19,20
2953967.69,19,23,18,20
2954799.56,19,23,18,21
2955631.93,19,23,18,20
2956464.79,19,23,18,21
2957298.14,19,23,19,21
2958132.0,19,23,19,21
2958966.34,19,23,19,21
2959801.17,19,23,19,21
2960636.51,19,23,19,21
2961472.34,19,23,19,21
2962308.65,19,23,19,21
2963145.47,19,23,19,21
2963982.78,19,23,18,21
2964820.58,19,23,18,21
2965658.87,19,23,19,21
2966497.66,19,23,19,21
2967336.94,19,23,19,21
2968176.71,19,23,18,21
2969016.97,20,23,18,21
2969857.73,20,22,18,21
2970698.99,19,22,18,21
2971540.73,19,22,18,21
2972382.97,19,22,18,21
2973225.71,19,22,18,21
2974068.96,19,22,18,21
2974912.69,19,22,18,21
2975756.9,19,22,18,21
2976601.61,19,22,18,21
2977446.81,19,22,18,21
2978292.51,19,22,18,21
2979138.7,19,22,18,21
2979985.39,19,22,18,21
2980832.57,19,23,18,21
2981680.25,19,23,18,21
2982528.41,19,23,18,21
2983377.07,19,23,18,21
2984226.22,19,23,19,21
2985075.87,19,23,19,21
2985926.01,19,23,19,21
2986776.65,19,23,19,21
2987627.78,19,23,19,21
2988479.4,20,23,19,21
2989331.52,20,23,19,21
2990184.13,20,23,19,21
2991037.23,19,23,19,20
2991890.82,19,23,19,20
2992744.91,19,23,19,20
2993599.5,19,23,19,21
2994454.6,19,23,19,21
2995310.17,19,23,19,21
2996166.24,19,23,19,21
2997022.8,19,23,19,21
2997879.85,19,23,19,21
2998737.4,19,23,19,21
2999595.46,20,23,19,20
3000453.99,19,23,18,20
3001313.02,20,23,18,20
3002172.55,20,23,18,21
3003032.57,20,22,18,21
3003893.08,20,22,18,21
3004754.08,20,22,18,21
3005615.57,20,22,18,21
3006477.57,20,22,18,21
3007340.05,20,22,18,21
3008203.03,20,21,18,21
3009066.5,20,21,18,21
3009930.46,20,21,18,21
3010794.92,20,21,18,21
3011659.88,20,21,18,21
3012525.34,20,21,18,21
3013391.28,21,20,18,21
3014257.71,21,20,18,21
3015124.63,21,20,18,21
3015992.05,21,20,18,21
3016859.96,21,20,18,21
3017728.37,21,20,18,21
3018597.27,21,20,18,21
3019466.67,20,20,18,21
3020336.57,20,20,17,21
3021206.95,20,20,17,21
3022077.82,20,20,18,21
3022949.19,20,20,17,21
3023821.05,20,20,18,21
3024693.41,20,20,18,21
3025566.26,20,20,17,21
3026439.6,20,21,18,21
3027313.43,20,21,18,22
3028187.76,20,21,17,21
3029062.58,20,21,18,21
3029937.89,20,21,17,21
3030813.7,20,21,17,21
3031690.0,20,21,18,21
3032566.79,20,20,18,21
3033444.09,20,20,18,21
3034321.88,20,20,18,20
3035200.16,20,20,18,21
3036078.93,20,21,18,21
3036958.2,20,21,17,21
3037837.97,20,21,18,21
3038718.23,20,21,17,22
3039598.98,20,21,17,22
3040480.22,20,22,17,22
3041361.97,19,22,18,22
3042244.2,19,22,18,22
3043126.92,19,22,18,22
3044010.14,19,22,18,22
3044893.85,19,22,18,22
3045778.05,19,22,18,22
3046662.74,19,22,18,22
3047547.93,19,22,18,22
3048433.61,19,23,18,22
3049319.79,19,23,18,22
3050206.46,19,23,18,22
3051093.63,19,23,18,22
3051981.29,19,23,19,22
3052869.44,20,23,19,22
3053758.09,20,23,19,22
3054647.23,20,23,19,22
3055536.88,20,23,18,23
3056427.02,20,23,18,23
3057317.66,20,23,18,23
3058208.78,20,23,18,23
3059100.39,20,23,18,23
3059992.5,20,23,18,23
3060885.1,19,23,18,23
3061778.19,19,23,18,23
3062671.79,19,23,18,23
3063565.86,19,23,18,23
3064460.43,19,23,19,23
3065355.49,19,23,19,23
3066251.04,19,23,19,23
3067147.09,20,23,18,23
3068043.63,20,23,18,23
3068940.67,20,23,18,23
3069838.2,20,23,18,23
3070736.22,20,23,18,23
3071634.73,20,23,18,23
3072533.74,20,23,18,23
3073433.24,19,23,18,24
3074333.25,19,23,18,23
3075233.75,19,23,18,24
3076134.73,19,23,18,24
3077036.2,19,24,18,23
3077938.17,19,24,18,23
3078840.65,19,24,18,23
3079743.6,19,24,18,23
3080647.05,20,24,19,23
3081550.99,20,24,19,23
3082455.43,19,24,19,23
3083360.36,19,24,19,23
3084265.79,19,24,19,23
3085171.71,19,24,19,23
3086078.12,19,24,19,24
3086985.02,19,24,19,24
3087892.43,19,24,19,24
3088800.32,19,24,19,23
3089708.72,19,24,19,23
3090617.6,19,24,19,23
3091526.98,19,24,19,23
3092436.85,19,24,19,23
3093347.21,19,24,20,23
3094258.06,19,24,20,23
3095169.41,19,24,20,23
3096081.25,19,24,20,24
3096993.58,19,24,20,24
3097906.41,19,24,20,24
3098819.73,19,24,20,24
3099733.54,19,24,20,24
3100647.86,19,24,20,24
3101562.66,19,24,20,24
3102477.96,19,24,19,24
3103393.74,19,24,19,24
3104310.03,19,24,19,24
3105226.81,19,24,19,24
3106144.09,19,24,19,24
3107061.85,19,24,19,24
3107980.11,19,24,19,24
3108898.86,19,24,19,24
3109818.1,20,24,19,24
3110737.84,20,24,19,24
3110741.16,18,21,17,18
3110744.51,18,21,17,18
3110747.9,18,21,17,18
3110751.34,18,21,17,18
3110754.81,18,21,17,18
3110758.78,18,21,17,18
3110763.26,18,20,17,18
3110768.21,19,20,17,18
3110773.66,19,20,17,18
3110779.61,19,20,17,19
3110786.05,19,20,17,19
3110793.02,19,21,17,19
3110800.44,19,21,17,19
3110808.35,19,21,17,19
3110816.78,19,21,17,19
3110825.68,19,21,18,19
3110835.09,19,21,18,19
3110844.98,19,21,18,19
3110855.37,19,21,18,19
3110866.25,19,21,18,19
3110877.61,19,21,18,19
3110889.48,19,21,18,19
3110901.82,19,21,18,19
3110914.67,19,21,18,19
3110928.01,19,21,18,19
3110941.85,19,21,18,19
3110956.18,19,21,18,20
3110971.01,19,21,18,20
3110986.32,19,22,18,20
3111002.13,19,22,18,20
3111018.43,19,22,18,20
3111035.22,19,22,18,19
3111039.43,20,21,19,19
3111043.67,20,21,19,19
3111047.95,20,21,19,19
3111052.27,20,21,20,19
3111056.64,20,21,20,19
3111061.05,20,21,20,19
3111065.53,20,20,20,19
3111070.48,21,20,19,19
3111075.92,21,21,20,19
3111081.86,20,21,20,19
3111088.31,20,21,20,19
3111095.24,20,21,19,19
3111102.66,20,21,19,19
3111110.57,20,22,19,19
3111118.97,20,22,19,19
3111127.86,20,21,19,19
3111137.25,20,21,19,19
3111147.14,21,21,19,19
3111157.52,21,21,19,19
3111168.39,21,21,19,19
3111179.76,21,20,19,19
3111191.64,21,20,19,19
3111203.99,21,20,19,19
3111216.85,21,20,19,19
3111230.18,21,21,19,19
3111244.0,21,21,19,19
3111258.32,21,21,19,19
3111273.13,21,21,19,19
3111288.44,21,21,19,19
3111304.25,21,20,19,19
3111320.54,21,20,19,19
3111337.32,21,20,19,19
3111354.6,21,20,19,19
3111372.38,21,20,19,19
3111390.64,21,20,20,19
3111409.39,21,20,20,19
3111428.64,21,21,20,19
3111448.39,21,21,19,19
3111468.62,21,21,19,19
3111489.35,21,21,19,19
3111510.57,21,21,20,19
3111532.28,21,21,20,19
3111554.49,21,21,20,18
3111577.18,21,21,20,19
3111600.39,21,21,20,19
3111624.08,21,21,20,19
3111648.27,20,21,20,19
3111672.94,20,21,20,19
3111698.11,20,22,20,19
3111723.77,20,21,20,19
3111749.92,20,21,20,23
3111776.56,20,21,20,19
3111803.7,20,21,20,19
3111831.33,20,22,20,19
3111859.47,20,22,20,20
3111888.08,18,22,20,19
3111917.19,20,22,20,19
3111946.79,20,22,20,19
3111976.91,20,22,20,19
3112007.5,20,22,20,19
3112038.58,20,22,20,19
3112070.15,20,22,22,19
3112102.22,20,23,19,19
3112134.78,20,23,19,19
3112167.83,19,23,19,19
3112201.37,19,23,19,19
3112235.41,19,23,19,19
3112269.93,19,20,19,19
3112304.96,19,23,19,19
3112340.47,19,23,19,19
3112376.48,19,24,18,19
3112413.0,19,23,18,19
3112449.99,19,23,18,19
3112487.49,19,23,18,19
3112525.47,19,23,18,19
3112563.94,19,23,18,19
3112602.91,19,23,18,19
3112642.37,19,23,18,19
3112682.33,19,23,18,19
3112722.77,19,23,18,19
3112763.71,19,23,18,19
3112805.15,19,23,19,19
3112847.07,19,23,19,19
3112889.5,19,22,21,19
3112932.4,19,23,19,19
3112975.8,19,23,19,19
3113019.71,19,23,19,19
3113064.1,21,23,19,19
3113108.98,19,22,20,19
3113154.35,19,21,19,18
3113200.23,19,23,19,20
3113246.59,19,23,19,20
3113293.44,19,23,19,20
3113340.78,18,23,19,20
3113388.63,19,23,19,20
3113436.98,19,23,19,20
3113485.81,18,22,19,20
3113535.13,18,22,19,18
3113584.94,21,22,19,20
3113635.27,18,22,18,19
3113686.06,19,19,18,19
3113737.35,19,20,19,20
3113789.13,19,23,19,19
3113841.4,19,22,19,19
3113894.16,19,23,19,19
3113947.43,20,23,20,19
3114001.18,20,23,19,19
3114055.44,19,22,19,19
3114110.19,19,23,19,19
3114165.42,19,23,16,19
3114221.14,19,21,19,19
3114277.37,19,23,18,19
3114334.08,19,22,19,19
3114391.28,19,23,19,18
3114448.98,19,23,19,19
3114507.17,19,23,19,19
3114565.86,20,23,18,19
3114625.04,20,23,19,19
3114684.71,20,23,19,19
3114744.89,20,23,20,19
3114805.55,19,23,20,19
3114866.7,19,23,20,19
3114928.35,19,23,20,19
3114990.49,19,23,19,19
3115053.12,19,23,19,19
3115116.24,19,23,19,19
3115179.85,19,25,19,19
3115243.96,19,23,19,20
3115308.56,19,23,19,20
3115373.66,20,23,19,20
3115439.25,18,23,19,20
3115505.32,19,23,19,20
3115571.9,20,20,19,20
3115638.97,19,23,19,20
3115706.55,19,23,19,20
3115774.61,19,23,19,20
3115843.16,19,23,21,20
3115912.2,19,20,20,20
3115981.75,19,23,20,20
3116051.77,19,23,20,20
3116122.29,19,23,20,21
3116193.3,20,23,20,20
3116264.81,20,23,21,21
3116336.8,20,23,20,20
3116409.31,20,24,20,20
3116482.3,20,23,20,20
3116555.78,18,23,19,20
3116629.76,19,23,19,20
3116704.23,18,22,19,20
3116779.2,19,22,19,20
3116854.64,19,24,19,20
3116930.59,18,23,19,20
3117007.03,19,23,19,20
3117083.96,19,23,19,20
3117161.39,18,23,19,20
3117239.3,18,23,19,20
3117317.72,18,22,18,20
3117396.63,18,22,19,20
3117476.02,18,22,18,20
3117555.91,18,22,18,20
3117636.3,18,22,18,20
3117717.17,18,22,18,19
3117798.55,18,22,18,19
3117880.41,17,22,20,19
3117962.77,18,22,18,19
3118045.61,18,22,18,19
3118128.95,18,22,18,19
3118212.79,18,22,18,18
3118297.13,19,23,18,19
3118381.95,18,22,18,19
3118467.27,19,22,17,18
3118553.08,18,22,18,18
3118639.37,18,22,18,18
3118726.17,19,22,19,19
3118813.45,19,23,19,19
3118901.24,19,23,19,18
3118989.53,19,22,19,19
3119078.3,19,23,19,19
3119167.6,19,23,19,19
3119257.36,19,22,18,19
3119347.62,19,22,19,19
3119438.37,19,22,19,19
3119529.6,19,23,19,19
3119621.35,19,22,19,19
3119713.58,19,22,19,19
3119806.3,19,23,19,19
3119899.51,19,23,18,19
3119993.22,19,22,19,19
3120087.42,18,23,19,19
3120182.11,18,22,18,19
3120277.3,19,22,19,19
3120372.98,18,21,19,19
3120469.14,18,22,19,19
3120565.81,18,22,19,19
3120662.98,13,23,19,19
3120760.63,19,23,19,19
3120858.78,19,22,19,19
3120957.42,19,23,19,19
3121056.56,18,22,19,19
3121156.18,18,22,18,19
3121256.3,18,22,19,19
3121356.91,19,22,19,19
3121458.02,19,23,19,19
3121559.62,19,23,19,19
3121661.71,20,23,19,19
3121764.3,19,23,19,19
3121867.38,19,23,19,19
3121970.95,20,23,19,19
3122075.01,17,23,19,19
3122179.58,19,21,19,19
3122284.63,19,23,19,19
3122390.17,19,23,19,19
3122496.21,19,23,18,19
3122602.76,19,23,18,19
3122709.78,19,24,18,19
3122817.3,19,23,18,18
3122925.31,18,23,18,19
3123033.82,18,22,19,19
3123142.82,18,22,19,19
3123252.32,18,23,19,19
3123362.32,18,23,19,19
3123472.79,18,23,19,19
3123583.8,19,23,19,19
3123695.27,20,22,19,19
3123807.23,19,22,19,19
3123919.69,19,22,19,19
3124032.63,19,23,19,19
3124146.07,19,23,19,20
3124260.01,19,23,20,19
3124374.45,20,23,20,19
3124489.4,19,23,20,19
3124604.82,19,23,20,19
3124720.72,19,23,20,20
3124837.12,20,23,20,19
3124954.02,19,23,21,19
3125071.42,19,23,20,19
3125189.3,19,23,19,20
3125307.67,19,23,19,20
3125426.54,18,23,19,20
3125545.91,20,23,19,20
3125665.76,19,23,19,20
3125786.11,18,23,19,20
3125906.95,19,23,19,20
3126028.28,19,23,19,20
3126150.11,19,23,19,20
3126272.43,18,23,19,20
3126395.24,19,23,19,20
3126518.56,19,23,19,20
3126642.36,18,23,19,20
3126766.66,18,23,19,20
3126891.46,18,22,18,20
3127016.76,18,22,18,19
3127142.54,18,22,18,19
3127268.81,18,22,18,20
3127395.58,18,22,19,19
3127522.84,19,22,19,19
3127650.59,19,23,19,19
3127778.83,19,23,19,19
3127907.57,19,23,19,19
3128036.82,19,23,19,19
3128166.53,19,23,19,19
3128296.75,19,22,18,19
3128427.46,19,23,18,19
3128558.66,19,23,19,19
3128690.36,19,23,19,19
3128822.55,19,24,19,19
3128955.23,19,24,18,19
3129088.42,19,23,19,19
3129222.1,20,23,19,19
3129356.26,20,23,20,19
3129490.91,20,23,25,19
3129626.06,20,23,19,19
3129761.72,20,23,20,19
3129897.86,20,23,20,20
3130034.49,20,24,20,19
3130171.63,20,24,20,19
3130309.25,20,24,20,20
3130447.36,20,24,20,20
3130585.97,20,24,20,19
3130725.07,20,24,20,20
3130864.66,20,24,20,20
3131004.75,20,24,20,20
3131145.34,20,24,20,20
3131286.41,20,27,20,20
3131427.99,20,24,20,20
3131570.05,20,24,17,20
3131712.61,20,24,20,20
3131855.66,20,24,20,20
3131999.2,20,24,20,20
3132143.24,20,24,19,20
3132287.77,17,24,19,20
3132432.79,19,24,19,20
3132578.32,20,26,20,20
3132724.34,20,20,19,20
3132870.86,16,24,19,20
3133017.87,20,24,20,20
3133165.37,20,24,20,20
3133313.36,20,24,20,20
3133461.84,20,24,20,20
3133610.81,20,24,20,20
3133760.28,20,24,20,20
3133910.25,20,24,20,20
3134060.7,20,24,20,20
3134211.65,20,27,19,20
3134363.09,20,24,19,20
3134515.02,20,24,20,20
3134667.44,20,24,20,20
3134820.36,20,24,19,20
3134973.78,20,24,20,20
3135127.69,20,24,20,19
3135282.72,20,24,19,20
3135437.94,20,25,19,20
3135593.34,20,24,19,20
3135749.22,20,24,19,20
3135905.59,20,24,20,20
3136062.47,24,24,19,20
3136219.83,20,24,19,20
3136377.68,20,20,19,20
3136536.03,20,24,19,20
3136694.88,20,24,19,20
3136854.21,19,24,19,20
3137014.04,20,24,19,20
3137174.37,20,24,19,20
3137335.18,20,23,19,20
3137496.49,20,24,19,20
3137658.29,20,27,19,20
3137820.59,20,24,19,20
3137983.37,19,24,19,20
3138146.65,20,24,19,20
3138310.43,19,24,19,19
3138474.69,19,24,19,20
3138639.46,20,24,19,20
3138804.72,19,24,19,20
3138970.47,19,24,19,19
3139136.72,19,24,19,19
3139303.46,19,24,19,20
3139470.68,19,19,19,19
3139638.4,21,24,19,19
3139806.62,19,24,19,21
3139975.33,19,24,19,20
3140144.53,16,24,19,20
3140314.22,19,24,19,20
3140484.41,18,24,18,20
3140655.09,19,24,18,20
3140826.26,19,24,19,23
3140997.92,19,22,18,19
3141170.08,19,23,18,19
3141342.74,19,24,18,19
3141515.9,19,24,18,19
3141689.54,19,23,18,19
3141863.67,19,24,18,19
3142038.3,19,24,18,19
3142213.43,19,24,19,19
3142389.05,19,24,19,21
3142565.16,19,24,19,19
3142741.76,19,24,18,19
3142918.86,19,24,18,19
3143096.45,19,24,18,19
3143274.53,15,22,18,19
3143453.1,19,32,19,19
3143632.16,19,24,18,19
3143811.74,19,24,19,19
3143991.79,19,24,19,19
3144172.34,19,24,19,19
3144353.38,19,24,19,19
3144534.91,19,24,22,20
3144716.94,20,24,19,19
3144899.46,20,24,19,20
3145082.49,20,24,19,20
3145266.01,20,24,19,19
3145450.01,20,24,19,20
3145634.5,20,24,19,19
3145819.49,20,24,19,19
3146004.99,20,24,19,20
3146190.96,20,24,19,19
3146377.44,20,24,20,19
3146564.4,20,24,19,19
3146751.85,20,24,20,19
3146939.8,20,24,19,19
3147128.24,20,24,20,20
3147317.17,20,24,19,19
3147506.6,20,24,19,19
3147696.52,20,24,19,20
3147886.93,20,24,19,19
3148077.85,20,24,19,19
3148269.25,20,24,18,20
3148461.15,20,24,18,19
3148653.55,20,24,18,19
3148846.43,19,24,18,19
3149039.82,19,24,18,19
3149233.69,19,24,18,19
3149428.05,19,24,18,19
3149622.92,19,24,18,19
3149818.27,18,24,17,19
3150014.11,18,24,18,19
3150210.45,18,23,18,19
3150407.28,17,23,18,19
3150604.61,18,24,18,19
3150802.43,19,23,18,19
3151000.74,19,23,18,19
3151199.56,19,23,18,19
3151398.86,18,23,18,19
3151598.66,18,23,18,18
3151798.95,18,23,18,18
3151999.73,18,23,19,18
3152201.0,19,23,19,19
3152402.76,18,23,19,19
3152605.02,18,23,19,19
3152807.76,18,23,19,19
3153011.01,18,23,19,19
3153214.75,18,23,18,19
3153418.98,18,23,18,18
3153623.7,18,23,18,19
3153828.91,18,23,18,19
3154034.62,18,23,18,19
3154240.84,18,23,19,19
3154447.55,18,23,18,19
3154654.74,18,23,18,19
3154862.42,19,23,18,19
3155070.6,18,23,18,19
3155279.28,19,23,19,19
3155488.45,19,23,19,19
3155698.11,19,23,19,19
3155908.26,19,23,19,19
3156118.9,19,23,19,19
3156330.04,19,23,19,19
3156541.66,19,23,19,19
3156753.78,19,23,18,19
3156966.4,19,23,18,19
3157179.5,19,23,18,19
3157393.12,18,23,18,18
3157607.21,18,23,18,18
3157821.81,18,23,18,18
3158036.9,18,23,18,18
3158252.5,18,23,18,18
3158468.58,17,23,18,18
3158685.14,19,23,18,18
3158902.2,18,23,19,19
3159119.74,18,23,19,19
3159337.79,18,23,19,19
3159556.33,18,23,19,19
3159775.36,18,22,19,19
3159994.88,18,23,18,19
3160214.9,18,23,19,19
3160435.41,18,23,19,19
3160656.43,18,23,19,19
3160877.93,18,23,19,19
3161099.92,18,23,19,19
3161322.41,18,24,19,19
3161545.39,19,26,19,19
3161768.88,19,24,19,19
3161992.85,19,24,19,20
3162217.31,19,24,19,19
3162442.3,18,22,19,19
3162667.78,21,23,19,19
3162893.74,18,23,19,19
3163120.18,19,23,19,19
3163347.14,18,23,19,19
3163574.58,18,20,19,19
3163802.51,18,23,18,19
3164030.92,18,23,18,19
3164259.82,18,23,18,20
3164489.22,18,23,18,19
3164719.12,18,22,18,19
3164949.51,18,22,18,19
3165180.39,18,23,18,19
3165411.79,18,23,19,19
3165643.67,18,23,19,19
3165876.03,19,23,19,19
3166108.88,19,25,19,19
3166342.24,16,22,19,19
3166576.08,19,23,19,19
3166810.42,19,23,19,19
